RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,MapDescriptionTitle,MapDescription,MapDescriptionSource,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTGeometryReasoningSummary,GPTEntityReasoningSummary,GPTError,GPTConfidence,GPTGeometryConfidence,GPTEntityConfidence,RunID
80,Religie,Religion,https://maps.amsterdam.nl/open_geodata/?k=314,https://maps.amsterdam.nl/religie,RELIGIE,PointDS,ObjectDS,,,,PointDS,ObjectDS,"Geometry: The dataset contains 319 records with a geometry type of Point, representing individual religious buildings and addresses, which naturally corresponds to a PointDS geometry. | Entity: The dataset represents specific physical facilities (religious buildings and centers) at distinct point locations. These are identifiable real-world objects, fitting the ObjectDS definition.","The dataset contains 319 records with a geometry type of Point, representing individual religious buildings and addresses, which naturally corresponds to a PointDS geometry.","The dataset represents specific physical facilities (religious buildings and centers) at distinct point locations. These are identifiable real-world objects, fitting the ObjectDS definition.",,1.0,1.0,1.0,V3_gemini
81,Voetpaden breedte,Sidewalks width,https://maps.amsterdam.nl/open_geodata/?k=299,https://maps.amsterdam.nl/sidewalks,SIDEWALKS,LineDS,NetworkDS,Voetpaden breedte,"Op deze kaart staat de informatie die is verzameld bij het inventariseren van voetpadbreedtes. Deze informatie is gebruikt bij diverse onderzoeken als input voor het voetgangersbeleid van Amsterdam. 
Let op: de breedtes op deze kaart zijn de totale breedte van het voetpad. Hierbij is dus nog geen rekening gehouden met obstakels. 
De Walkability-kaart geeft de uitkomst van het vervolgonderzoek weer. In dát onderzoek zijn zo veel mogelijk obstakels digitaal in kaart gebracht en gecombineerd met de beschikbare breedte en drukte.",https://maps.amsterdam.nl/sidewalks,LineDS,NetworkDS,"Geometry: The dataset contains LineString geometries representing sidewalks, which are linear features rather than areas or points. | Entity: The dataset represents a street/sidewalk infrastructure system. Even though it contains attributes about obstacles and width, the core features are segments of the public walkway network, which fits the NetworkDS definition.","The dataset contains LineString geometries representing sidewalks, which are linear features rather than areas or points.","The dataset represents a street/sidewalk infrastructure system. Even though it contains attributes about obstacles and width, the core features are segments of the public walkway network, which fits the NetworkDS definition.",,0.95,1.0,0.9,V3_gemini
82,Snorfiets naar de rijbaan,Mopeds on the roadway,https://maps.amsterdam.nl/open_geodata/?k=265,https://maps.amsterdam.nl/snorfietsnaarrijbaan,SNORFIETSLIJNEN,LineDS,NetworkDS,Snorfiets naar de rijbaan (Definitief verkeersbesluit),"Deze kaart is de visualisatie van het definitieve verkeersbesluit Snorfiets naar de rijbaan, gepubliceerd in de Staatscourant van 17 december 2018.
Alhoewel de Gemeente haar uiterste best heeft gedaan om alle regels in het verkeersbesluit weer te geven als lijnen op de kaart, kunnen aan de kaart geen rechten worden ontleend. Het gepubliceerde verkeersbesluit is juridisch leidend.

Nog niet alle (nieuwe) vrijliggende fietspaden zijn opgenomen in het Verkeersbesluit. Daarom volgt in juli een aanvullend Verkeersbesluit, waarin ook een aantal correcties zullen komen op het eerste Verkeersbesluit. 
De kaart weerspiegelt zoveel mogelijk al deze aanvullingen en correcties.
De werkelijkheid op straat (zoals met borden aangegeven) kan nu dus nog afwijken van wat aangegeven is op de kaart.

De kaart zal in de loop van het jaar ook niet verder worden bijgehouden en daarom op een gegeven moment worden verwijderd.",https://maps.amsterdam.nl/snorfietsnaarrijbaan,LineDS,PatchDS,"Geometry: The dataset contains linear features representing traffic regulations (mopeds on the roadway), explicitly identified as 'SNORFIETSLIJNEN' (moped lines) and confirmed by the LineString geometry type count. | Entity: The lines represent segments of the road network where specific traffic regulations apply (mopeds moving to the roadway). As these are zones/stretches where a policy is in effect rather than the transport network system itself, and they are not simple discrete objects, PatchDS is the most accurate classification.","The dataset contains linear features representing traffic regulations (mopeds on the roadway), explicitly identified as 'SNORFIETSLIJNEN' (moped lines) and confirmed by the LineString geometry type count.","The lines represent segments of the road network where specific traffic regulations apply (mopeds moving to the roadway). As these are zones/stretches where a policy is in effect rather than the transport network system itself, and they are not simple discrete objects, PatchDS is the most accurate classification.",,0.95,1.0,0.9,V3_gemini
83,Openbare Sportplekken,Public playgrounds,https://maps.amsterdam.nl/open_geodata/?k=56,https://maps.amsterdam.nl/sport,SPORT_OPENBAAR,PointDS,ObjectDS,Sportvoorzieningen,"Webpagina Sportpunt Gemeente Amsterdam^https://www.amsterdam.nl/sociaaldomein/sport/contact-sportprofessionals/sportpunt/

Zie ook de kaart met sportaanbieders^https://kaart.amsterdam.nl/sport.",https://maps.amsterdam.nl/sport,PointDS,ObjectDS,"Geometry: The dataset contains 818 features of type Point representing specific locations of public sports facilities, which is consistent with the PointDS geometry classification. | Entity: The dataset represents distinct, countable public sport facilities (e.g., basketball courts, playgrounds) which are discrete, identifiable real-world objects. This aligns with the ObjectDS classification criteria.","The dataset contains 818 features of type Point representing specific locations of public sports facilities, which is consistent with the PointDS geometry classification.","The dataset represents distinct, countable public sport facilities (e.g., basketball courts, playgrounds) which are discrete, identifiable real-world objects. This aligns with the ObjectDS classification criteria.",,1.0,1.0,1.0,V3_gemini
84,Stadslandbouw (locaties),City farming (locations),https://maps.amsterdam.nl/open_geodata/?k=62,https://maps.amsterdam.nl/stadslandbouw,STADSLANDBOUW_PUNT,PointDS,ObjectDS,Stadslandbouw,"Stadslandbouw is het telen, oogsten, bewerken en afzetten van voedsel in of in de nabijheid van de stad. Voedselproductie staat centraal, als onderneming, als burgerinitiatief of als hobby, maar is nooit het enige doel van de activiteit: educatie, zorg, participatie, recreatie kunnen daar ook bij horen. Het is een wereldwijde trend in de grote steden. Ook in Amsterdam komt stadslandbouw sterk opzetten. De gemeente Amsterdam stimuleert en ondersteunt bewoners en ondernemers die met stadslandbouw aan de slag willen gaan.

Deze kaart is in opbouw en daarom nog niet volledig. U kunt aan de opbouw van deze kaart meewerken. Kent u locaties met stadslandbouw die niet op de kaart staan, heeft u aanvullende informatie of correcties? Neem dan contact op met de onderstaande inhoudelijk contactpersoon.",https://maps.amsterdam.nl/stadslandbouw,PointDS,ObjectDS,"Geometry: The dataset contains location points for city farming (stadslandbouw) sites in Amsterdam, as indicated by the 'STADSLANDBOUW_PUNT' layer name and the geometry_type_counts showing 211 Point features. | Entity: The map depicts specific, named locations (city farming/gardening sites) which function as distinct facilities or project sites. Each point represents an identifiable real-world object rather than a measurement, zone, or statistical unit.","The dataset contains location points for city farming (stadslandbouw) sites in Amsterdam, as indicated by the 'STADSLANDBOUW_PUNT' layer name and the geometry_type_counts showing 211 Point features.","The map depicts specific, named locations (city farming/gardening sites) which function as distinct facilities or project sites. Each point represents an identifiable real-world object rather than a measurement, zone, or statistical unit.",,1.0,1.0,1.0,V3_gemini
85,Stadslandbouw (terreinen),City farming (terrains),https://maps.amsterdam.nl/open_geodata/?k=76,https://maps.amsterdam.nl/stadslandbouw,STADSLANDBOUW_VLAK,PlainVectorRegion,ObjectDS,Stadslandbouw,"Stadslandbouw is het telen, oogsten, bewerken en afzetten van voedsel in of in de nabijheid van de stad. Voedselproductie staat centraal, als onderneming, als burgerinitiatief of als hobby, maar is nooit het enige doel van de activiteit: educatie, zorg, participatie, recreatie kunnen daar ook bij horen. Het is een wereldwijde trend in de grote steden. Ook in Amsterdam komt stadslandbouw sterk opzetten. De gemeente Amsterdam stimuleert en ondersteunt bewoners en ondernemers die met stadslandbouw aan de slag willen gaan.

Deze kaart is in opbouw en daarom nog niet volledig. U kunt aan de opbouw van deze kaart meewerken. Kent u locaties met stadslandbouw die niet op de kaart staan, heeft u aanvullende informatie of correcties? Neem dan contact op met de onderstaande inhoudelijk contactpersoon.",https://maps.amsterdam.nl/stadslandbouw,PlainVectorRegion,ObjectDS,"Geometry: The dataset represents specific sites of urban farming (stadslandbouw) in Amsterdam. These sites are individual land parcels or areas of activity, not a complete partition of the city (tessellation). The low shared_boundary_ratio and low convex_hull_fill_ratio support the classification as PlainVectorRegion. | Entity: The dataset maps specific city farming sites ('stadslandbouw'), each with a unique name, address, and website. These represent discrete, identifiable managed facilities or places (gardens, parks, school gardens), consistent with the ObjectDS definition.","The dataset represents specific sites of urban farming (stadslandbouw) in Amsterdam. These sites are individual land parcels or areas of activity, not a complete partition of the city (tessellation). The low shared_boundary_ratio and low convex_hull_fill_ratio support the classification as PlainVectorRegion.","The dataset maps specific city farming sites ('stadslandbouw'), each with a unique name, address, and website. These represent discrete, identifiable managed facilities or places (gardens, parks, school gardens), consistent with the ObjectDS definition.",,0.975,0.95,1.0,V3_gemini
86,Stadsloods,City pilot,https://maps.amsterdam.nl/open_geodata/?k=66,https://maps.amsterdam.nl/stadsloods,STADSLOODS,PointDS,ObjectDS,Stadsloods,"Op deze kaart staat aangegeven waar ruimtezoekers met hulp van de stadsloods zich de afgelopen 9 jaar hebben gevestigd. De stadsloods van de gemeente Amsterdam werkt stadsbreed en adviseert een breed scala van ruimtezoekers met bijzondere huisvestingseisen bij het vinden van de juiste plek in Amsterdam en in de regio. Zij draagt bij aan het terugdringen van de leegstand in gemeentelijk en strategisch vastgoed en adviseert projectbureaus en stadsdelen over de programmatische invulling van gebieden. 
Dit doet zij vanuit een helicopterview over de stad en maakt daarbij de ruimtelijke afweging wanneer het gaat om de juiste functie op de juiste plek. 
De stadsloods vervult een onmisbare rol in het bij elkaar brengen van partijen en faciliteert een breed scala aan ondernemingen en organisatie en levert daarmee een bijdrage aan de ontwikkeling van de stad.

http://www.amsterdam.nl/stadsloods",https://maps.amsterdam.nl/stadsloods,PointDS,ObjectDS,"Geometry: The dataset contains points representing the locations where various initiatives have established themselves, as confirmed by the raw geometry type count of 678 Points. | Entity: The points represent specific, named initiatives, organizations, or entities (Stadsloods projects) located in Amsterdam. These are discrete, identifiable, real-world objects rather than measurements, network links, or patches of policy.","The dataset contains points representing the locations where various initiatives have established themselves, as confirmed by the raw geometry type count of 678 Points.","The points represent specific, named initiatives, organizations, or entities (Stadsloods projects) located in Amsterdam. These are discrete, identifiable, real-world objects rather than measurements, network links, or patches of policy.",,1.0,1.0,1.0,V3_gemini
87,Stadsstraten,Major streets,https://maps.amsterdam.nl/open_geodata/?k=275,https://maps.amsterdam.nl/stadsstraat,STADSSTRAAT,LineDS,NetworkDS,Stadsstraten,Meer informatie leest u op deze gemeentelijke webpagina,https://maps.amsterdam.nl/stadsstraat,LineDS,NetworkDS,"Geometry: The dataset contains 191 features all categorized as LineString, representing major streets in Amsterdam. It describes linear network infrastructure. | Entity: The dataset represents a system of 'Stadsstraten' (major city streets), which fits the definition of a street or transport infrastructure network. Under the provided decision tree, street systems fall under NetworkDS.","The dataset contains 191 features all categorized as LineString, representing major streets in Amsterdam. It describes linear network infrastructure.","The dataset represents a system of 'Stadsstraten' (major city streets), which fits the definition of a street or transport infrastructure network. Under the provided decision tree, street systems fall under NetworkDS.",,0.975,1.0,0.95,V3_gemini
88,Stadswarmtekoude - transport,District heating cooling - transport,https://maps.amsterdam.nl/open_geodata/?k=224,https://maps.amsterdam.nl/stadswarmtekoude,STADSWARMTEKOUDE_TRANSPORT,LineDS,NetworkDS,Stadsverwarming en -verkoeling,"De datasets/kaartlagen van de warmte/koudenetten zijn afkomstig van Vattenfall Warmte. Na bewerking door de Gemeente Amsterdam zijn ze op Maps Amsterdam gepubliceerd en ook beschikbaar via Maps Data. De meest recente en gedetailleerde datasets zijn beschikbaar via onderstaand email-adres.

De Transport-lijnen zijn sterk vereenvoudigd en verenkelvoudigd weergegeven ten behoeve van de performance van de kaart.
De vele Wijk-lijntjes zijn gebufferd tot vlakken.",https://maps.amsterdam.nl/stadswarmtekoude,LineDS,NetworkDS,"Geometry: The dataset explicitly contains LineString features representing district heating and cooling transport lines. The metadata confirms these are network transport lines, and the geometry count indicates 7164 LineString objects. | Entity: The layer represents district heating and cooling transport lines, which are part of a connected utility infrastructure system, falling clearly under NetworkDS.","The dataset explicitly contains LineString features representing district heating and cooling transport lines. The metadata confirms these are network transport lines, and the geometry count indicates 7164 LineString objects.","The layer represents district heating and cooling transport lines, which are part of a connected utility infrastructure system, falling clearly under NetworkDS.",,1.0,1.0,1.0,V3_gemini
89,Stadswarmtekoude - wijk,District heating cooling - neighbourhood,https://maps.amsterdam.nl/open_geodata/?k=301,https://maps.amsterdam.nl/stadswarmtekoude,STADSWARMTEKOUDE_WIJK,PlainVectorRegion,PatchDS,Stadsverwarming en -verkoeling,"De datasets/kaartlagen van de warmte/koudenetten zijn afkomstig van Vattenfall Warmte. Na bewerking door de Gemeente Amsterdam zijn ze op Maps Amsterdam gepubliceerd en ook beschikbaar via Maps Data. De meest recente en gedetailleerde datasets zijn beschikbaar via onderstaand email-adres.

De Transport-lijnen zijn sterk vereenvoudigd en verenkelvoudigd weergegeven ten behoeve van de performance van de kaart.
De vele Wijk-lijntjes zijn gebufferd tot vlakken.",https://maps.amsterdam.nl/stadswarmtekoude,PlainVectorRegion,PatchDS,"Geometry: The map layer represents buffered district heating networks shown as polygons (not a complete administrative tessellation), and the polygon topology hints and layer description support identifying these as discrete feature regions rather than a partition of the area. | Entity: The map displays areas where district heating or cooling is available or under construction. These are buffered zones representing the extent of utility service areas rather than individual physical objects (like a single building) or an administrative reporting grid (LatticeDS). The metadata mentions these represent service networks converted to polygons via buffering, aligning with the definition of PatchDS for areas of phenomenon applicability.","The map layer represents buffered district heating networks shown as polygons (not a complete administrative tessellation), and the polygon topology hints and layer description support identifying these as discrete feature regions rather than a partition of the area.","The map displays areas where district heating or cooling is available or under construction. These are buffered zones representing the extent of utility service areas rather than individual physical objects (like a single building) or an administrative reporting grid (LatticeDS). The metadata mentions these represent service networks converted to polygons via buffering, aligning with the definition of PatchDS for areas of phenomenon applicability.",,0.925,1.0,0.85,V3_gemini
90,Woningbouwplannen - Strategische ruimte en Verkenning,Housing plans - Strategic space,https://maps.amsterdam.nl/open_geodata/?k=226,https://maps.amsterdam.nl/woningbouwplannen,STRATEGISCHERUIMTE,PlainVectorRegion,ObjectDS,Woningbouwplannen (1-1-2026),"De aantallen vormen de planvoorraad. Dit zijn niet de aantallen die definitief worden gerealiseerd. Ervaring leert dat een deel van de planvoorraad wordt opgeschoven.


Niet alle woningbouw initiatieven doorlopen de verschillende plaberumfasen. Met name kleinere particuliere projecten worden in de regel pas toegevoegd aan de monitor zodra er een intentieovereenkomst of afsprakenbrief is getekend. Voor de visualisatie is een intentieovereenkomst `vertaald` naar Principebesluit genomen en een afsprakenbrief naar Investeringsbesluit genomen. 

De datasets en de kaart worden halfjaarlijks bijgewerkt.",https://maps.amsterdam.nl/woningbouwplannen,PlainVectorRegion,ObjectDS,"Geometry: The dataset contains individual housing development project sites. These polygons represent specific planned locations rather than a complete administrative or statistical partition of the city, confirmed by low shared boundary ratio and low convex hull fill ratio. | Entity: The dataset maps specific housing development projects, each identified by a name (PROJECTNAAM) and linked to a specific plan (planvoorraad). According to the entity classification rules, development sites and projects treated as discrete managed entities fall under ObjectDS, even if they have numeric attributes like dwelling counts.","The dataset contains individual housing development project sites. These polygons represent specific planned locations rather than a complete administrative or statistical partition of the city, confirmed by low shared boundary ratio and low convex hull fill ratio.","The dataset maps specific housing development projects, each identified by a name (PROJECTNAAM) and linked to a specific plan (planvoorraad). According to the entity classification rules, development sites and projects treated as discrete managed entities fall under ObjectDS, even if they have numeric attributes like dwelling counts.",,0.925,0.95,0.9,V3_gemini
91,Streekproducten,Local farming products,https://maps.amsterdam.nl/open_geodata/?k=58,https://maps.amsterdam.nl/streekproducten,STREEKPRODUCTEN,PointDS,ObjectDS,Voedselinitiatieven,"Met de Voedselstrategie zet Amsterdam de komende jaren in op een gezond, eerlijk, duurzaam en betaalbaar lokaal voedselsysteem, waarbij alle Amsterdammers voordeel hebben van de verandering. Dit wordt samen gedaan met initiatiefnemers, (kennis)instituten, overheden, boeren en bedrijven. Op deze kaart zijn sociale voedselinitiatieven en stadslandbouw initiatieven vermeld.

Zie voor meer informatie: Volg het beleid: Voedselstrategie Amsterdam.


Voedselinitiatieven

De voedselinitiatieven zijn opgedeeld in verschillende categorieën:


Voedseluitgifte: verspreiden van voedselpakketten

Maaltijduitgifte: verspreiden van gratis maaltijden

Sociaal restaurant: serveren maaltijden tegen geen of geringe betaling (max € 5,-)

Voedselhub: verzamelt geredde overschotten en levert die aan de andere initiatieven

Voedselverbindingsplek: waar uitgifte, sociaal restaurant en stadslandbouw samenkomen
Zie voor compost-initiatieven deze kaart: Compost maken met de buurt.


Stadslandbouw

Stadslandbouw is het telen, oogsten, bewerken en afzetten van voedsel in of in de nabijheid van de stad. Voedselproductie staat centraal, als onderneming, als burgerinitiatief of als hobby, maar is nooit het enige doel van de activiteit: educatie, zorg, participatie, recreatie kunnen daar ook bij horen. Het is een wereldwijde trend in de grote steden. Ook in Amsterdam groeit de vraag naar ruimte voor stadslandbouw initiatieven. De gemeente Amsterdam stimuleert en ondersteunt bewoners en ondernemers die met stadslandbouw aan de slag willen gaan. U kunt aan de opbouw van deze kaart meewerken. Kent u locaties met stadslandbouw die niet op de kaart staan, heeft u aanvullende informatie of correcties? Neem dan contact op met de onderstaande inhoudelijk contactpersoon.

U kunt aan de opbouw van deze kaart meewerken. Kent u voedselinitiatieven of locaties met stadslandbouw die niet op de kaart staan, heeft u aanvullende informatie of correcties? Neem dan contact op via onderstaand e-mailadres",https://maps.amsterdam.nl/voedselinitiatieven,PointDS,ObjectDS,"Geometry: The dataset represents specific locations of food initiatives and urban farming projects. The geometry_type_counts confirms exclusively points, and the attributes represent discrete entities like addresses and specific sites rather than continuous areas. | Entity: The layer maps specific, named farms and food initiatives, which are discrete, identifiable real-world entities. It is not a network or a measurement layer, and fits the criteria for ObjectDS perfectly.","The dataset represents specific locations of food initiatives and urban farming projects. The geometry_type_counts confirms exclusively points, and the attributes represent discrete entities like addresses and specific sites rather than continuous areas.","The layer maps specific, named farms and food initiatives, which are discrete, identifiable real-world entities. It is not a network or a measurement layer, and fits the criteria for ObjectDS perfectly.",,1.0,1.0,1.0,V3_gemini
92,Tram- en metrolijnen 2018,Tram and metro lines 2018,https://maps.amsterdam.nl/open_geodata/?k=321,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2018,LineDS,NetworkDS,Tram- en metronet 2026,"Deze kaart visualiseert het netwerk van stations, haltes en lijnen van metro en tram in Amsterdam. Update 30 maart 2026.
Op de kaart zijn de afzonderlijke haltes binnen een korte loopafstand samengevoegd tot 1 opstappunt.

Tijdelijke omleidingen zijn niet opgenomen.
Deze kaart toont dus NIET de actuele routes.
Kijk daarvoor op de website van de GVB",https://maps.amsterdam.nl/trammetro,LineDS,NetworkDS,"Geometry: The dataset represents tram and metro network lines, and the raw geometry type count consists exclusively of LineString objects, which are classic representations of network paths. | Entity: The dataset represents a tram and metro line system, which constitutes a transit transport network. Therefore, it is classified as NetworkDS according to the priority check for route and infrastructure systems.","The dataset represents tram and metro network lines, and the raw geometry type count consists exclusively of LineString objects, which are classic representations of network paths.","The dataset represents a tram and metro line system, which constitutes a transit transport network. Therefore, it is classified as NetworkDS according to the priority check for route and infrastructure systems.",,1.0,1.0,1.0,V3_gemini
93,Tram- en metrolijnen 2020,Tram and metro lines 2020,https://maps.amsterdam.nl/open_geodata/?k=220,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2020,LineDS,NetworkDS,Tram- en metronet 2026,"Deze kaart visualiseert het netwerk van stations, haltes en lijnen van metro en tram in Amsterdam. Update 30 maart 2026.
Op de kaart zijn de afzonderlijke haltes binnen een korte loopafstand samengevoegd tot 1 opstappunt.

Tijdelijke omleidingen zijn niet opgenomen.
Deze kaart toont dus NIET de actuele routes.
Kijk daarvoor op de website van de GVB",https://maps.amsterdam.nl/trammetro,LineDS,NetworkDS,"Geometry: The dataset represents tram and metro lines, which are linear features as indicated by the metadata, layer name, and the geometry_type_counts showing only LineStrings. | Entity: The dataset represents a tram and metro transport network consisting of lines. According to the decision tree, any map layer representing a connected transport system, route system, or infrastructure system is classified as NetworkDS.","The dataset represents tram and metro lines, which are linear features as indicated by the metadata, layer name, and the geometry_type_counts showing only LineStrings.","The dataset represents a tram and metro transport network consisting of lines. According to the decision tree, any map layer representing a connected transport system, route system, or infrastructure system is classified as NetworkDS.",,1.0,1.0,1.0,V3_gemini
94,Tramhaltes en metrostations 2018,Tram stops and metro stations 2018,https://maps.amsterdam.nl/open_geodata/?k=322,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2018,PointDS,ObjectDS,Tram- en metronet 2026,"Deze kaart visualiseert het netwerk van stations, haltes en lijnen van metro en tram in Amsterdam. Update 30 maart 2026.
Op de kaart zijn de afzonderlijke haltes binnen een korte loopafstand samengevoegd tot 1 opstappunt.

Tijdelijke omleidingen zijn niet opgenomen.
Deze kaart toont dus NIET de actuele routes.
Kijk daarvoor op de website van de GVB",https://maps.amsterdam.nl/trammetro,PointDS,ObjectDS,"Geometry: The dataset represents tram and metro stops, which are inherently point locations. The geometry_type_counts confirms 241 points, and the metadata explicitly references 'TRAMMETRO_PUNTEN_2018' (Tram Metro Points 2018). | Entity: The dataset represents distinct, physical transport facilities (tram stops and metro stations), which are clearly identifiable real-world objects. These features do not represent measurements, events, or amounts, and therefore fall under ObjectDS.","The dataset represents tram and metro stops, which are inherently point locations. The geometry_type_counts confirms 241 points, and the metadata explicitly references 'TRAMMETRO_PUNTEN_2018' (Tram Metro Points 2018).","The dataset represents distinct, physical transport facilities (tram stops and metro stations), which are clearly identifiable real-world objects. These features do not represent measurements, events, or amounts, and therefore fall under ObjectDS.",,1.0,1.0,1.0,V3_gemini
95,Tramhaltes en metrostations 2020,Tram stops and metro stations 2020,https://maps.amsterdam.nl/open_geodata/?k=221,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2020,PointDS,ObjectDS,Tram- en metronet 2026,"Deze kaart visualiseert het netwerk van stations, haltes en lijnen van metro en tram in Amsterdam. Update 30 maart 2026.
Op de kaart zijn de afzonderlijke haltes binnen een korte loopafstand samengevoegd tot 1 opstappunt.

Tijdelijke omleidingen zijn niet opgenomen.
Deze kaart toont dus NIET de actuele routes.
Kijk daarvoor op de website van de GVB",https://maps.amsterdam.nl/trammetro,PointDS,ObjectDS,"Geometry: The dataset represents transport stops as individual points, confirmed by the geometry_type_counts and the layer name containing 'PUNTEN' (points). | Entity: The dataset represents specific, countable public transport facilities (tram stops and metro stations), which qualify as real-world objects.","The dataset represents transport stops as individual points, confirmed by the geometry_type_counts and the layer name containing 'PUNTEN' (points).","The dataset represents specific, countable public transport facilities (tram stops and metro stations), which qualify as real-world objects.",,1.0,1.0,1.0,V3_gemini
96,Verkeerslichten,Traffic lights,https://maps.amsterdam.nl/open_geodata/?k=61,https://maps.amsterdam.nl/verkeerslichten,VERKEERSLICHTEN,PointDS,ObjectDS,Verkeerslichten toen en nu,"Deze interactieve kaart geeft een overzicht van de groei van het aantal met verkeerslichten geregelde kruispunten die bij de gemeente Amsterdam functioneel in beheer zijn.
Met deze kaart is het mogelijk om met behulp van de tijdschuifbalk zichtbaar te maken welke kruispunten met verkeerslichten elk jaar waren uitgerust. De start ligt in 1932 als het Leidseplein als eerste wordt uitgerust met een `verkeersregeling door middel van lichtsignalen`. Door de tijd heen zijn er ook verkeerslichten verwijderd. Dit is mogelijk vanwege profielwijzigingen of een afnemende verkeersdruk.

Meer achtergrondinformatie bij deze interactieve kaart en over het boek dat Sjoerd Linders heeft geschreven over 100 jaar verkeersregelinstallaaties in Amsterdan vindt u hier >.`>hier >.`>Deze interactieve kaart geeft een overzicht van de groei van het aantal met verkeerslichten geregelde kruispunten die bij de gemeente Amsterdam functioneel in beheer zijn.
Met deze kaart is het mogelijk om met behulp van de tijdschuifbalk zichtbaar te maken welke kruispunten met verkeerslichten elk jaar waren uitgerust. De start ligt in 1932 als het Leidseplein als eerste wordt uitgerust met een `verkeersregeling door middel van lichtsignalen`. Door de tijd heen zijn er ook verkeerslichten verwijderd. Dit is mogelijk vanwege profielwijzigingen of een afnemende verkeersdruk.

Meer achtergrondinformatie bij deze interactieve kaart en over het boek dat Sjoerd Linders heeft geschreven over 100 jaar verkeersregelinstallaaties in Amsterdan vindt u hier >.",https://maps.amsterdam.nl/verkeerslichten,PointDS,ObjectDS,"Geometry: The dataset represents traffic light-controlled intersections as point features in the city of Amsterdam. Geometry type counts confirm all 580 features are points. | Entity: The dataset maps individual traffic light installations (intersections) as distinct real-world assets. Although it includes temporal data, the primary focus is on identifying and managing the lifecycle of specific physical objects at point locations.",The dataset represents traffic light-controlled intersections as point features in the city of Amsterdam. Geometry type counts confirm all 580 features are points.,"The dataset maps individual traffic light installations (intersections) as distinct real-world assets. Although it includes temporal data, the primary focus is on identifying and managing the lifecycle of specific physical objects at point locations.",,0.975,1.0,0.95,V3_gemini
97,Verkeersprognoses,Traffic prognosis,https://maps.amsterdam.nl/open_geodata/?k=253,https://maps.amsterdam.nl/verkeersprognoses,VERKEERSPROGNOSE,LineDS,NetworkDS,Verkeersprognoses Amsterdam 5.0,"De gegevens op deze site bevatten sinds het publiceren van de verkeersprognoses uit VMA5 geen openbaar vervoer (bussen, trams, metro) intensiteiten meer.

Dit is recent gewijzigd: vanuit gemeente Amsterdam leveren we geen intensiteiten meer van het openbaar vervoer. We hebben contact opgenomen met het GVB en zij hebben aangegeven ook niet de informatie te kunnen verstrekken over stadsbus- en tramintensiteiten.

De volgende werkwijze is mogelijk met betrekking tot lucht- en geluidsberekeningen:


Voor bus- en tramintensiteiten bevelen we aan om uit te gaan van tramfrequenties op basis van de huidige dienstregeling.

Voor metro intensiteiten bevelen we aan om contact op te nemen met hans.smit@gvb.nl

De gegevens op deze interactieve kaart zijn gebaseerd op het Verkeersmodel Amsterdam (VMA). Het gebied beslaat de Gemeente Amsterdam. De wegen die gerapporteerd zijn, betreffen de grotere doorgaande wegen van de Gemeente Amsterdam.

De volledige GIS-bestanden zijn te downloaden op https://maps.amsterdam.nl/open_geodata/?k=253

Lees hier de Gebruikstoelichting van de data en de Uitgangspunten Verkeersmodel Amsterdam.",https://maps.amsterdam.nl/verkeersprognoses,LineDS,NetworkDS,"Geometry: The dataset contains LineString geometries representing road segments from a traffic model (Verkeersmodel Amsterdam), which describes traffic intensities on road links. | Entity: The dataset represents a traffic network model (VMA) consisting of road links and their associated intensity statistics. Since it models a connected transportation infrastructure system, NetworkDS is the most appropriate classification.","The dataset contains LineString geometries representing road segments from a traffic model (Verkeersmodel Amsterdam), which describes traffic intensities on road links.","The dataset represents a traffic network model (VMA) consisting of road links and their associated intensity statistics. Since it models a connected transportation infrastructure system, NetworkDS is the most appropriate classification.",,0.95,1.0,0.9,V3_gemini
