RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,MapDescriptionTitle,MapDescription,MapDescriptionSource,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTGeometryReasoningSummary,GPTEntityReasoningSummary,GPTEntityDecisiveRule,GPTError,GPTConfidence,GPTGeometryConfidence,GPTEntityConfidence,RunID
93,Tram- en metrolijnen 2020,Tram and metro lines 2020,https://maps.amsterdam.nl/open_geodata/?k=220,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2020,LineDS,NetworkDS,Tram- en metronet 2026,"Deze kaart visualiseert het netwerk van stations, haltes en lijnen van metro en tram in Amsterdam. Update 30 maart 2026.
Op de kaart zijn de afzonderlijke haltes binnen een korte loopafstand samengevoegd tot 1 opstappunt.

Tijdelijke omleidingen zijn niet opgenomen.
Deze kaart toont dus NIET de actuele routes.
Kijk daarvoor op de website van de GVB",https://maps.amsterdam.nl/trammetro,LineDS,NetworkDS,"Geometry: The dataset represents tram and metro lines, and the geometry type count confirms only LineString geometries, which is appropriate for transport network segments. | Entity: The dataset represents a tram and metro network of lines and infrastructure in Amsterdam. This falls directly under the definition of a connected transport system, making it a NetworkDS.","The dataset represents tram and metro lines, and the geometry type count confirms only LineString geometries, which is appropriate for transport network segments.","The dataset represents a tram and metro network of lines and infrastructure in Amsterdam. This falls directly under the definition of a connected transport system, making it a NetworkDS.",Network priority check,,1.0,1.0,1.0,V4_NEWDATA_gemini
94,Tramhaltes en metrostations 2018,Tram stops and metro stations 2018,https://maps.amsterdam.nl/open_geodata/?k=322,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2018,PointDS,ObjectDS,Tram- en metronet 2026,"Deze kaart visualiseert het netwerk van stations, haltes en lijnen van metro en tram in Amsterdam. Update 30 maart 2026.
Op de kaart zijn de afzonderlijke haltes binnen een korte loopafstand samengevoegd tot 1 opstappunt.

Tijdelijke omleidingen zijn niet opgenomen.
Deze kaart toont dus NIET de actuele routes.
Kijk daarvoor op de website van de GVB",https://maps.amsterdam.nl/trammetro,PointDS,ObjectDS,"Geometry: The dataset represents tram stops and metro stations as individual locations. The geometry_type_counts confirms 241 points, and the metadata clearly identifies these as stops and stations (points of interest), not area-covering regions or linear path features. | Entity: The dataset represents tram and metro stops as discrete point facilities. While these points are part of a transit network, the dataset itself consists specifically of point locations for stops and stations, which are identifiable real-world managed objects. It does not represent the linear network links (routes) themselves, making ObjectDS the most appropriate classification.","The dataset represents tram stops and metro stations as individual locations. The geometry_type_counts confirms 241 points, and the metadata clearly identifies these as stops and stations (points of interest), not area-covering regions or linear path features.","The dataset represents tram and metro stops as discrete point facilities. While these points are part of a transit network, the dataset itself consists specifically of point locations for stops and stations, which are identifiable real-world managed objects. It does not represent the linear network links (routes) themselves, making ObjectDS the most appropriate classification.",Region Q7 ObjectDS,,0.95,1.0,0.9,V4_NEWDATA_gemini
95,Tramhaltes en metrostations 2020,Tram stops and metro stations 2020,https://maps.amsterdam.nl/open_geodata/?k=221,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2020,PointDS,ObjectDS,Tram- en metronet 2026,"Deze kaart visualiseert het netwerk van stations, haltes en lijnen van metro en tram in Amsterdam. Update 30 maart 2026.
Op de kaart zijn de afzonderlijke haltes binnen een korte loopafstand samengevoegd tot 1 opstappunt.

Tijdelijke omleidingen zijn niet opgenomen.
Deze kaart toont dus NIET de actuele routes.
Kijk daarvoor op de website van de GVB",https://maps.amsterdam.nl/trammetro,PointDS,ObjectDS,"Geometry: The dataset contains tram and metro stops represented as points, confirmed by the geometry_type_counts showing only Point types and the layer name referencing tram/metro stops. | Entity: The map displays tram and metro stations as points. While these points are part of a transit network, the dataset itself consists of distinct, countable infrastructure assets (stops and stations). Since the primary intent is to map the physical facilities rather than the connectivity links (NetworkDS) or measured variables, ObjectDS is the correct entity type.","The dataset contains tram and metro stops represented as points, confirmed by the geometry_type_counts showing only Point types and the layer name referencing tram/metro stops.","The map displays tram and metro stations as points. While these points are part of a transit network, the dataset itself consists of distinct, countable infrastructure assets (stops and stations). Since the primary intent is to map the physical facilities rather than the connectivity links (NetworkDS) or measured variables, ObjectDS is the correct entity type.","Branch A, Q4A: A distinct, countable, real-world thing, place, facility, or asset",,0.95,1.0,0.9,V4_NEWDATA_gemini
96,Verkeerslichten,Traffic lights,https://maps.amsterdam.nl/open_geodata/?k=61,https://maps.amsterdam.nl/verkeerslichten,VERKEERSLICHTEN,PointDS,ObjectDS,Verkeerslichten toen en nu,"Deze interactieve kaart geeft een overzicht van de groei van het aantal met verkeerslichten geregelde kruispunten die bij de gemeente Amsterdam functioneel in beheer zijn.
Met deze kaart is het mogelijk om met behulp van de tijdschuifbalk zichtbaar te maken welke kruispunten met verkeerslichten elk jaar waren uitgerust. De start ligt in 1932 als het Leidseplein als eerste wordt uitgerust met een `verkeersregeling door middel van lichtsignalen`. Door de tijd heen zijn er ook verkeerslichten verwijderd. Dit is mogelijk vanwege profielwijzigingen of een afnemende verkeersdruk.

Meer achtergrondinformatie bij deze interactieve kaart en over het boek dat Sjoerd Linders heeft geschreven over 100 jaar verkeersregelinstallaaties in Amsterdan vindt u hier >.`>hier >.`>Deze interactieve kaart geeft een overzicht van de groei van het aantal met verkeerslichten geregelde kruispunten die bij de gemeente Amsterdam functioneel in beheer zijn.
Met deze kaart is het mogelijk om met behulp van de tijdschuifbalk zichtbaar te maken welke kruispunten met verkeerslichten elk jaar waren uitgerust. De start ligt in 1932 als het Leidseplein als eerste wordt uitgerust met een `verkeersregeling door middel van lichtsignalen`. Door de tijd heen zijn er ook verkeerslichten verwijderd. Dit is mogelijk vanwege profielwijzigingen of een afnemende verkeersdruk.

Meer achtergrondinformatie bij deze interactieve kaart en over het boek dat Sjoerd Linders heeft geschreven over 100 jaar verkeersregelinstallaaties in Amsterdan vindt u hier >.",https://maps.amsterdam.nl/verkeerslichten,PointDS,ObjectDS,"Geometry: The dataset represents locations of traffic lights in Amsterdam. The geometry type counts confirm only Point geometries, which align with representing discrete infrastructure assets at specific intersections. | Entity: The map features represent specific real-world assets (traffic lights at intersections). These are discrete, identifiable, and countable objects managed by the municipality, aligning with the ObjectDS category. The dataset maps the locations and attributes of these objects over time rather than a continuous phenomenon or a thematic classification.","The dataset represents locations of traffic lights in Amsterdam. The geometry type counts confirm only Point geometries, which align with representing discrete infrastructure assets at specific intersections.","The map features represent specific real-world assets (traffic lights at intersections). These are discrete, identifiable, and countable objects managed by the municipality, aligning with the ObjectDS category. The dataset maps the locations and attributes of these objects over time rather than a continuous phenomenon or a thematic classification.",Region Q7 ObjectDS,,0.95,1.0,0.9,V4_NEWDATA_gemini
97,Verkeersprognoses,Traffic prognosis,https://maps.amsterdam.nl/open_geodata/?k=253,https://maps.amsterdam.nl/verkeersprognoses,VERKEERSPROGNOSE,LineDS,NetworkDS,Verkeersprognoses Amsterdam 5.0,"De gegevens op deze site bevatten sinds het publiceren van de verkeersprognoses uit VMA5 geen openbaar vervoer (bussen, trams, metro) intensiteiten meer.

Dit is recent gewijzigd: vanuit gemeente Amsterdam leveren we geen intensiteiten meer van het openbaar vervoer. We hebben contact opgenomen met het GVB en zij hebben aangegeven ook niet de informatie te kunnen verstrekken over stadsbus- en tramintensiteiten.

De volgende werkwijze is mogelijk met betrekking tot lucht- en geluidsberekeningen:


Voor bus- en tramintensiteiten bevelen we aan om uit te gaan van tramfrequenties op basis van de huidige dienstregeling.

Voor metro intensiteiten bevelen we aan om contact op te nemen met hans.smit@gvb.nl

De gegevens op deze interactieve kaart zijn gebaseerd op het Verkeersmodel Amsterdam (VMA). Het gebied beslaat de Gemeente Amsterdam. De wegen die gerapporteerd zijn, betreffen de grotere doorgaande wegen van de Gemeente Amsterdam.

De volledige GIS-bestanden zijn te downloaden op https://maps.amsterdam.nl/open_geodata/?k=253

Lees hier de Gebruikstoelichting van de data en de Uitgangspunten Verkeersmodel Amsterdam.",https://maps.amsterdam.nl/verkeersprognoses,LineDS,NetworkDS,"Geometry: The dataset contains LineString geometries representing road segments for traffic prognosis, which constitutes a network of lines rather than a region or point-based classification. | Entity: The dataset represents traffic prognosis intensities mapped across a road network in Amsterdam. These line segments are described as part of the 'Verkeersmodel Amsterdam' (Traffic Model Amsterdam), which is fundamentally a connected system of roads (infrastructure network). The quantitative fields represent traffic volume attributes on this network, rather than the network being an incidental carrier of these magnitudes. The classification adheres to the priority check for infrastructure and transport route systems.","The dataset contains LineString geometries representing road segments for traffic prognosis, which constitutes a network of lines rather than a region or point-based classification.","The dataset represents traffic prognosis intensities mapped across a road network in Amsterdam. These line segments are described as part of the 'Verkeersmodel Amsterdam' (Traffic Model Amsterdam), which is fundamentally a connected system of roads (infrastructure network). The quantitative fields represent traffic volume attributes on this network, rather than the network being an incidental carrier of these magnitudes. The classification adheres to the priority check for infrastructure and transport route systems.",Network priority check,,0.95,1.0,0.9,V4_NEWDATA_gemini
98,Verkiezingen Tweede Kamer 2017,Elections Parliament 2017,https://maps.amsterdam.nl/open_geodata/?k=217,https://maps.amsterdam.nl/verkiezingen2017,VERKIEZINGEN2017,PointDS,ObjectDS,Atlas Verkiezingen,"In deze Atlas Verkiezingen zijn de kaarten met uitslagen per stemlocaties van verschillende verkiezingen samengevoegd.

De cirkelgroottes zijn tussen de verkiezingen onderling vergelijkbaar.
Dat betekent dat eenzelfde cirkelgrootte bij elke verkiezing hetzelfde aantal of dezelfde verhouding voorstelt. 
De cirkelgroottes tussen Amsterdam en Zaanstad zijn verschillend, omdat de gebiedsgrootte verschillend is er er verder op Zaanstad is ingezoomd.
Voor de berekening van de cirkelgrootte van aantallen is een lineaire schaal gebruikt. Hierdoor worden verschillen tussen weinig en veel stemmen wat uitvergroot. 
Voor de leesbaarheid van de taartpunt-grafiekjes is een vierkantswortel schaal gebruikt, die de verschillen wat middelen.

De kaarten zijn individueel te bekijken op:
2024 - Europees Parlement
2023 - Tweede Kamer
2023 - Provinciale Staten
2022 - Gemeenteraad
2021 - Tweede Kamer
2019 - Europees Parlement
2019 - Provinciale Staten
2018 - Gemeenteraad
2017 - Tweede Kamer

Zie ook de Atlas Verkiezingen Zaanstad",https://maps.amsterdam.nl/atlas_verkiezingen,PointDS,ObjectDS,"Geometry: The dataset represents election results per polling station (stemlocatie), which are inherently point locations. The metadata and geometry_type_counts both confirm that these are Point features. | Entity: The dataset represents specific, identifiable voting locations in Amsterdam. While these locations carry numerous numeric election statistics as attributes, the primary entity being mapped is the facility or site (Stemlocatie) itself. Therefore, it is best classified as an ObjectDS, as the numeric data are attributes of these real-world objects, not the primary phenomenon (which would be the case in an AmountDS map, such as a heat map of votes).","The dataset represents election results per polling station (stemlocatie), which are inherently point locations. The metadata and geometry_type_counts both confirm that these are Point features.","The dataset represents specific, identifiable voting locations in Amsterdam. While these locations carry numerous numeric election statistics as attributes, the primary entity being mapped is the facility or site (Stemlocatie) itself. Therefore, it is best classified as an ObjectDS, as the numeric data are attributes of these real-world objects, not the primary phenomenon (which would be the case in an AmountDS map, such as a heat map of votes).",Point Amount check: is the point layer mainly mapping a numeric magnitude rather than mapping point objects that merely have numeric attributes? No -> ENTITY = ObjectDS,,0.95,1.0,0.9,V4_NEWDATA_gemini
99,Vervangen bomen,Tree replacement,https://maps.amsterdam.nl/open_geodata/?k=296,https://maps.amsterdam.nl/vervangen_bomen,VERVANGENBOMEN,PointDS,ObjectDS,,,,PointDS,ObjectDS,"Geometry: The dataset contains 1796 features with a geometry_type_counts of 'Point' and attributes related to individual trees, confirming it as a PointDS. | Entity: Each point represents an individual tree identified by a unique ID (BOOM_ID). Attributes like species, planting year, and size classes are properties of the individual trees, not thematic measurements or network infrastructure. Following Branch A, these are identifiable real-world objects.","The dataset contains 1796 features with a geometry_type_counts of 'Point' and attributes related to individual trees, confirming it as a PointDS.","Each point represents an individual tree identified by a unique ID (BOOM_ID). Attributes like species, planting year, and size classes are properties of the individual trees, not thematic measurements or network infrastructure. Following Branch A, these are identifiable real-world objects.",Branch A Q4,,0.975,1.0,0.95,V4_NEWDATA_gemini
100,Verkeersinformatiesystemen,Traffic Information Systems,https://maps.amsterdam.nl/open_geodata/?k=182,https://maps.amsterdam.nl/vis,VIS,PointDS,ObjectDS,Verkeersinformatiesystemen,"Op deze kaart staan nagenoeg alle verkeersinformatiesystemen van de gemeente Amsterdam ingetekend. Klikken op een object toont meer informatie over dat object.

Verkeersinformatiesystemen winnen informatie in óver het verkeer, of verstrekken informatie áán het verkeer. Ook reguleren zij verkeer met kantelwalsen, pollers, slagbomen, e.d. 

De kaart wordt automatisch gevoed door een datastroom (WFS) van het Dataplatform van de Gemeente Amsterdam.",https://maps.amsterdam.nl/vis,PointDS,ObjectDS,"Geometry: The dataset contains traffic information systems represented as point features (566 points total). The map description confirms these are discrete objects such as barriers, bollards, and traffic sensors, which are naturally represented as point locations. | Entity: The map displays physical assets such as cameras, signs, and traffic control equipment in Amsterdam. These are distinct, countable, real-world managed objects. They do not constitute a network (like a road system), they are not environmental samples, and the attributes are merely descriptive properties of the objects.","The dataset contains traffic information systems represented as point features (566 points total). The map description confirms these are discrete objects such as barriers, bollards, and traffic sensors, which are naturally represented as point locations.","The map displays physical assets such as cameras, signs, and traffic control equipment in Amsterdam. These are distinct, countable, real-world managed objects. They do not constitute a network (like a road system), they are not environmental samples, and the attributes are merely descriptive properties of the objects.",Region Q7 ObjectDS,,1.0,1.0,1.0,V4_NEWDATA_gemini
101,Verkeersinformatiesystemen - BFA,Traffic Information Systems - BFA,https://maps.amsterdam.nl/open_geodata/?k=266,https://maps.amsterdam.nl/vis,VIS_BFA,PointDS,ObjectDS,Verkeersinformatiesystemen,"Op deze kaart staan nagenoeg alle verkeersinformatiesystemen van de gemeente Amsterdam ingetekend. Klikken op een object toont meer informatie over dat object.

Verkeersinformatiesystemen winnen informatie in óver het verkeer, of verstrekken informatie áán het verkeer. Ook reguleren zij verkeer met kantelwalsen, pollers, slagbomen, e.d. 

De kaart wordt automatisch gevoed door een datastroom (WFS) van het Dataplatform van de Gemeente Amsterdam.",https://maps.amsterdam.nl/vis,PointDS,ObjectDS,"Geometry: The dataset represents traffic information systems (sensors, barriers, etc.) as distinct points, and the geometry_type_counts confirms exclusively 'Point' type for all 119 features. | Entity: The map represents discrete, physical traffic information systems (such as bollards, barriers, and cameras) managed by the municipality. These are identifiable assets or facilities, making ObjectDS the most appropriate entity. The layer does not represent events, measurements, full-area coverages, or a network system.","The dataset represents traffic information systems (sensors, barriers, etc.) as distinct points, and the geometry_type_counts confirms exclusively 'Point' type for all 119 features.","The map represents discrete, physical traffic information systems (such as bollards, barriers, and cameras) managed by the municipality. These are identifiable assets or facilities, making ObjectDS the most appropriate entity. The layer does not represent events, measurements, full-area coverages, or a network system.",Region Q7 ObjectDS,,0.95,1.0,0.9,V4_NEWDATA_gemini
102,Broedende vogels,Breeding birds,https://maps.amsterdam.nl/open_geodata/?k=87,https://maps.amsterdam.nl/vogels,VOGELS,PointDS,ObjectDS,"Broedplaatsen van zwaluwen, mussen en spreeuwen","Algemeen

De gierzwaluw en de huismus staan op de indicatieve lijst met ‘vogels waarvan het nest het hele jaar beschermd is’. Dat betekent dat de nesten van deze vogels ook buiten het broedseizoen beschermd zijn. Gierzwaluwen en huismussen broeden in gebouwen. De nesten zijn kwetsbaar, omdat ze eenvoudig over het hoofd worden gezien. Dat laatste geldt ook voor spreeuwen, maar deze nesten zijn buiten het broedseizoen niet beschermd.


Gierzwaluwen

De gierzwaluw overwintert in Afrika en is maar kort in de stad om er te broeden. Ze broeden in kolonies en komen ieder jaar terug naar dezelfde nestplaats. 
De Gemeente Amsterdam laat al sinds 2013 onderzoek naar verblijfplaatsen van gierzwaluwen doen. In vijf jaar is heel Amsterdam (en Diemen en Amstelveen) in kaart gebracht. Stadsdeel Centrum is voor een tweede keer geïnventariseerd. 
Over de resultaten van vijf jaar onderzoek is een notitie verschenen. Zie 
Inventarisatie Gierzwaluwen.
N.B. De inventarisatie wordt zorgvuldig uitgevoerd door specialisten. De methode van inventariseren voldoet echter niet aan de voorwaarden van het kennisdocument gierzwaluw voor wat betreft het aantonen van afwezigheid! Dat betekent dat er om uit te sluiten dat er gierzwaluwen aanwezig zijn soms aanvullend onderzoek nodig zal zijn.


Huismussen

Huismussen zijn standvogels. Behalve een nest in een gebouw of een nestkast hebben ze groen in de omgeving nodig. Dichte struiken om in te schuilen, grassen om de zaden van te eten en insecten, die rond planten voorkomen om hun jongen te voeren.
De huismussen worden sinds 2014 in kaart gebracht. De stadsdelen Centrum, Oost en Zuid zijn inmiddels twee keer geïnventariseerd. In 2018 is het stadsdeel Zuid voor de tweede keer in kaart gebracht.

N.B. De inventarisatie wordt zorgvuldig uitgevoerd. De methode van inventariseren voldoet echter niet aan de voorwaarden van het kennisdocument huismus voor wat betreft het aantonen van afwezigheid! Dat betekent dat er om uit te sluiten dat er huismussen aanwezig zijn soms aanvullend onderzoek nodig zal zijn.


Spreeuwen

Er is geen gerichte inventarisatie van spreeuwen. De spreeuwen die we tegenkomen bij de onderzoeken naar gierzwaluwen en huismussen worden op de kaart gezet. Een systematische inventarisatie is dat dus niet. Er zijn dus veel meer broedende spreeuwen dan er op de kaart staan!


Huiszwaluw

In 2017 is er een begin gemaakt met de registratie van huiszwaluwennesten. De meeste huiszwaluwen zijn te vinden in het landelijk gebied. Ze broeden onder een overhangende rand van het dak van eengebouw. De kaart voor huiszwaluwen is nog lang niet compleet.


Boerenzwaluw

In 2017 is er een begin gemaakt met de registratie van nesten van boerenzwaluwen. De boerenzwaluw broedt in boerenschuren. Vaak staan de deuren altijd open of is er een raam stuk, waardoor ze makkelijk naar binnen kunnen vliegen. Ze broeden echter ook onder bruggen of steigers. 


Meer informatie nodig

De meeste verblijfplaatsen geobserveerd vanaf de straatkant, dus wat er achter de gevels gebeurt is maar ten dele bekend. Mocht u nog verblijfplaatsen van gierzwaluwen of huismussen missen op deze kaart of heeft u aanvullende foto’s, schroom dan niet dit te melden via gierzwaluw020@amsterdam.nl. 
Verblijfplaatsen van huismussen (en spreeuwen) kan u sturen naar huismus020@amsterdam.nl.

Uw (nieuwe) gierzwaluw- of huismusverblijfplaats wordt dan op deze kaart gezet, aangemeld bij de Nationale Databank Flora en Fauna en onder de aandacht gebracht van vergunningverleners. Op deze wijze kunnen we, gezamenlijk, deze bijzondere stadsvogel beter beschermen.",https://maps.amsterdam.nl/vogels,PointDS,ObjectDS,"Geometry: The dataset represents specific breeding bird nest locations identified in surveys, which are points. The geometry_type_counts confirms exclusively 'Point' type, and the context describes individual nest sites. | Entity: The map points represent specific nest locations of birds on buildings. These are identifiable real-world objects or managed sites rather than a continuous phenomenon or statistical units. While the dataset contains numeric fields (counts per year), these are attributes of the bird nest objects, not the primary mapped phenomenon. The dataset aligns with the criteria for ObjectDS as it maps discrete facilities/assets.","The dataset represents specific breeding bird nest locations identified in surveys, which are points. The geometry_type_counts confirms exclusively 'Point' type, and the context describes individual nest sites.","The map points represent specific nest locations of birds on buildings. These are identifiable real-world objects or managed sites rather than a continuous phenomenon or statistical units. While the dataset contains numeric fields (counts per year), these are attributes of the bird nest objects, not the primary mapped phenomenon. The dataset aligns with the criteria for ObjectDS as it maps discrete facilities/assets.",Region Q7 ObjectDS,,0.975,1.0,0.95,V4_NEWDATA_gemini
103,Vondelpark zitbanken,Vondelpark benches,https://maps.amsterdam.nl/open_geodata/?k=248,https://maps.amsterdam.nl/vondelpark_zitbanken,VONDELPARK_ZITBANKEN,PointDS,ObjectDS,Adoptie van zitbanken in het Vondelpark,"De zitbanken in het Vondelpark zijn in beheer bij de RVE Stadswerken. 
Op deze kaart wordt getoond of een bank al dan niet is geadopteerd door een donateur van de Stichting Hart voor het Vondelpark.
Donaties voor de banken worden geïnd door de fondsbeheerder Stichting Hart voor het Vondelpark, die de gelden beschikbaar stelt zodra een investering in het park uitgevoerd kan worden. Wilt u ook een bank adopteren kijk dan op vondelpark.com of neem contact op via info@vondelpark.com.",https://maps.amsterdam.nl/vondelpark_zitbanken,PointDS,ObjectDS,"Geometry: The map layer represents individual physical benches (zitbanken) in Vondelpark, which are spatialized as points. This is confirmed by the geometry_type_counts showing only points and the nature of the entity being a single discrete object. | Entity: The map displays individual park benches, which are discrete, physical assets located in Vondelpark. Each bench is an identifiable real-world object with properties like type and adoption status. The classification is clearly ObjectDS as it represents countable, managed physical assets.","The map layer represents individual physical benches (zitbanken) in Vondelpark, which are spatialized as points. This is confirmed by the geometry_type_counts showing only points and the nature of the entity being a single discrete object.","The map displays individual park benches, which are discrete, physical assets located in Vondelpark. Each bench is an identifiable real-world object with properties like type and adoption status. The classification is clearly ObjectDS as it represents countable, managed physical assets.",Region Q7 ObjectDS,,1.0,1.0,1.0,V4_NEWDATA_gemini
104,Walkability,Walkability,https://maps.amsterdam.nl/open_geodata/?k=298,https://maps.amsterdam.nl/walkability,WALKABILITY,LineDS,NetworkDS;ObjectDS,Voetpaden breedte,"Op deze kaart staat de informatie die is verzameld bij het inventariseren van voetpadbreedtes. Deze informatie is gebruikt bij diverse onderzoeken als input voor het voetgangersbeleid van Amsterdam. 
Let op: de breedtes op deze kaart zijn de totale breedte van het voetpad. Hierbij is dus nog geen rekening gehouden met obstakels. 
De Walkability-kaart geeft de uitkomst van het vervolgonderzoek weer. In dát onderzoek zijn zo veel mogelijk obstakels digitaal in kaart gebracht en gecombineerd met de beschikbare breedte en drukte.",https://maps.amsterdam.nl/sidewalks,LineDS,NetworkDS,"Geometry: The dataset contains LineString geometries representing footpaths and walkways, which aligns with the classification of LineDS. The metadata confirms these are network-based measurements of walkability. | Entity: The dataset represents a system of 'Straatvaknummer' (street sections), which clearly defines a connected infrastructure or street network. The walkability and traffic data provided are attributes of these linear segments, rather than the primary reason for mapping. Following the entity decision tree, the 'NetworkDS' priority check is the most appropriate classification.","The dataset contains LineString geometries representing footpaths and walkways, which aligns with the classification of LineDS. The metadata confirms these are network-based measurements of walkability.","The dataset represents a system of 'Straatvaknummer' (street sections), which clearly defines a connected infrastructure or street network. The walkability and traffic data provided are attributes of these linear segments, rather than the primary reason for mapping. Following the entity decision tree, the 'NetworkDS' priority check is the most appropriate classification.",Network priority check,,0.95,1.0,0.9,V4_NEWDATA_gemini
105,Wandkunst,Wall art,https://maps.amsterdam.nl/open_geodata/?k=272,https://maps.amsterdam.nl/wandkunst,WANDKUNST,PointDS,ObjectDS,Naoorlogse Monumentale Wandkunst,"Naoorlogse Monumentale Wandkunst

Generaties groeiden ermee op. Jong en oud kwam er dagelijks langs: onderweg naar werk of school, maar ook in het kantoor of schoolgebouw zélf. De ruim tweehonderd Amsterdamse naoorlogse wandkunstwerken zijn een onmisbaar onderdeel van de stad. Tot op de dag van vandaag geven ze kleur en reliëf aan een periode van hoop, herstel en saamhorigheid.


Inventarisatie en waardering

Naar aanleiding van het raadsinitiatief `Monumentale Wandkunst` uit 2016 is een inventarisatie van de nog aanwezige monumentale wandkunst uit de periode 1945-1975 gemaakt. Bij de hierop volgende `quickscan waarden` die werd uitgevoerd, is gebruik gemaakt van een waardestellend kader van monumentale kunst, dat bestaat uit (7) waarderingscriteria die tijdens expertmeetings van het voormalige Instituut Collectie Nederland (ICN, nu Rijksdienst voor het Cultureel Erfgoed) zijn opgesteld om een zo objectief mogelijk beeld te krijgen van de waarde van het object. 

Uitgangspunt bij de (quickscan) waardering van de betreffende kunstwerken op deze kaart, is de `samengevatte` waardering op basis van de volgende 3 criteria: (1) Kunsthistorische waarde, (2) Cultuurhistorische waarde en (3) Architectuurhistorische waarde


Top – Belangrijk - Behoudenswaardig

Op basis van de 3 criteria zijn alle kunstwerken gecategoriseerd als (1) Top, (2) Belangrijk of (3) Behoudenswaardig. Deze indeling is gemaakt/getoetst in samenwerking met/door een klankbordgroep van experts. 
Let wel: waard om te behouden zijn ze allemaal. Ieder kunstwerk op zich voegt immers iets toe aan de openbare ruimte en aan vele andere plekken in gebouwen, en zegt iets over een stijl of kunstenaar. Samen illustreren ze bovendien het verhaal van een stad die na een donkere periode al bouwend haar grenzen verlegde.


Kaart en informatie

De kaart is dynamisch en wordt geregeld aangevuld met nieuwe/verbeterde informatie. De teksten (quickscan waarden) behorende bij de kunstwerken zijn, in opdracht van Monumenten en Archeologie, gemeente Amsterdam, opgesteld door Yteke Spoelstra (Monumentaal). 
Bron beelden: Monumenten en Archeologie, gemeente Amsterdam.",https://maps.amsterdam.nl/wandkunst,PointDS,ObjectDS,"Geometry: The dataset represents specific locations of wall art pieces in Amsterdam. The geometry type is explicitly listed as Point in the geometry_type_counts and the nature of the data (discrete art objects) corresponds to point locations. | Entity: The map layer displays locations of individual monumental artworks (wall art) in Amsterdam. Each point represents a distinct, real-world object (the artwork) which has specific attributes such as title, artist, year, and building address. This fits the definition of ObjectDS perfectly.",The dataset represents specific locations of wall art pieces in Amsterdam. The geometry type is explicitly listed as Point in the geometry_type_counts and the nature of the data (discrete art objects) corresponds to point locations.,"The map layer displays locations of individual monumental artworks (wall art) in Amsterdam. Each point represents a distinct, real-world object (the artwork) which has specific attributes such as title, artist, year, and building address. This fits the definition of ObjectDS perfectly.",Branch A Q4 ObjectDS,,1.0,1.0,1.0,V4_NEWDATA_gemini
