RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,MapDescriptionTitle,MapDescription,MapDescriptionSource,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTGeometryReasoningSummary,GPTEntityReasoningSummary,GPTEntityDecisiveRule,GPTError,GPTConfidence,GPTGeometryConfidence,GPTEntityConfidence,RunID
62,Ontwikkelbuurten,Development neighbourhoods,https://maps.amsterdam.nl/open_geodata/?k=279,https://maps.amsterdam.nl/ontwikkelbuurten,ONTWIKKELBUURTEN,PlainVectorRegion,ObjectDS,,,,PlainVectorRegion,LatticeDS,"Geometry: The layer contains 19 named development-neighbourhood polygons, but they do not appear to form a complete partition of Amsterdam; the topology hints also suggest isolated/low-cover regions rather than a tessellation. | Entity: The layer maps development neighbourhoods, which are administrative/reporting units used to organize and compare areas. The decisive rule is the PlainVectorRegion branch Q4: reporting/statistical/administrative units -> LatticeDS.","The layer contains 19 named development-neighbourhood polygons, but they do not appear to form a complete partition of Amsterdam; the topology hints also suggest isolated/low-cover regions rather than a tessellation.","The layer maps development neighbourhoods, which are administrative/reporting units used to organize and compare areas. The decisive rule is the PlainVectorRegion branch Q4: reporting/statistical/administrative units -> LatticeDS.",Region Q4 LatticeDS,,0.895,0.84,0.95,V3_NEWDATA_gpt
63,Openbare toiletten,Public toilets,https://maps.amsterdam.nl/open_geodata/?k=240,https://maps.amsterdam.nl/openbare_toiletten,OPENBARE_TOILETTEN,PointDS,ObjectDS,Openbare toiletten,"Op deze kaart zie je de gemeentelijke toiletvoorzieningen in de openbare ruimte, in de gemeentelijke fietsenstallingen, in onze (kantoor)gebouwen en in onze parkeergarages. De toiletten in autoparkeergarages zijn alleen te bereiken met een parkeerkaart, dus niet volledig openbaar. 

De uriliften (verzinkbare toiletvoorzieningen) zijn alleen `s nachts te gebruiken. Seizoenstoiletten zijn mobiele toiletcabines en staan er alleen in de zomermaanden. 

Mis je een gemeentelijk openbaar toilet, of vind je een fout op de kaart? Geef het dan aan ons door. We werken er aan om onze data te verbeteren. 

Alle toiletten in de stad die beschikbaar zijn voor mensen met `hoge nood`, dus óók bij horeca, politiebureaus, bibliotheken en andere semiopenbare gebouwen, zijn te vinden via de speciale Hoge Nood App. Wil je onderweg een volledig overzicht van alle toiletten die in de buurt beschikbaar zijn, dan kun je gratis deze app downloaden op je smartphone. Daarin vind je óók alle toiletten van de gemeente.",https://maps.amsterdam.nl/openbare_toiletten,PointDS,ObjectDS,"Geometry: The layer maps public toilet facilities as individual locations, and all features are points rather than areas or lines. | Entity: Point features are individual public toilet facilities/amenities (municipal toilets, urilifts, seasonal toilets, toilets in buildings/garages). They are identifiable mapped objects with attributes like type and opening hours, not measurements or events. Decisive rule: PointDS Q4 A -> ObjectDS.","The layer maps public toilet facilities as individual locations, and all features are points rather than areas or lines.","Point features are individual public toilet facilities/amenities (municipal toilets, urilifts, seasonal toilets, toilets in buildings/garages). They are identifiable mapped objects with attributes like type and opening hours, not measurements or events. Decisive rule: PointDS Q4 A -> ObjectDS.",Point branch Q4 A (distinct real-world facility/object) -> ObjectDS,,0.985,0.99,0.98,V3_NEWDATA_gpt
64,Overnachtingsbeleid,Overnight policy,https://maps.amsterdam.nl/open_geodata/?k=227,https://maps.amsterdam.nl/overnachtingsbeleid,OVERNACHTINGSBELEID,VectorTessellation,CoverageDS,Overnachtingsbeleid,[No description embedded on page],https://maps.amsterdam.nl/overnachtingsbeleid,VectorTessellation,PatchDS,"Geometry: The layer contains 101 polygons representing neighborhoods/areas, with strong shared boundaries and many adjacent polygon pairs, indicating a near-complete regional partition. | Entity: The layer maps policy/applicability areas for overnight rules ('Overnachtingsbeleid'), with neighborhood polygons tagged by conditions such as where hotel development is or is not allowed. This fits selected bounded zones where a policy applies rather than reporting units or full coverage. Decisive rule: Region Q9 PatchDS.","The layer contains 101 polygons representing neighborhoods/areas, with strong shared boundaries and many adjacent polygon pairs, indicating a near-complete regional partition.","The layer maps policy/applicability areas for overnight rules ('Overnachtingsbeleid'), with neighborhood polygons tagged by conditions such as where hotel development is or is not allowed. This fits selected bounded zones where a policy applies rather than reporting units or full coverage. Decisive rule: Region Q9 PatchDS.",Region Q9 PatchDS,,0.95,0.99,0.91,V3_NEWDATA_gpt
65,Parkeernormen Auto,Parking standards Cars,https://maps.amsterdam.nl/open_geodata/?k=239,https://maps.amsterdam.nl/parkeernormen,PARKEERNORMEN,VectorTessellation,CoverageDS,Parkeernormen Auto,"Gebiedsindeling horende bij de Nota Parkeernormen Auto. Per gebied zijn verschillende eisen van toepassing bij nieuwbouwprojecten. 

Voor uitgebreide toelichting lees de Parkeernormen",https://maps.amsterdam.nl/parkeernormen,VectorTessellation,PatchDS,"Geometry: The layer is an area-based zoning/standards map ('gebiedsindeling') with 11 polygons that mostly share boundaries and show no overlap, indicating a partition of the study area. | Entity: The layer shows area-based parking standards tied to a nota, with different requirements applying by area for new construction. This is a selected policy/applicability zone layer rather than reporting units, full coverage, or named objects; vector tessellation branch leads to PatchDS.","The layer is an area-based zoning/standards map ('gebiedsindeling') with 11 polygons that mostly share boundaries and show no overlap, indicating a partition of the study area.","The layer shows area-based parking standards tied to a nota, with different requirements applying by area for new construction. This is a selected policy/applicability zone layer rather than reporting units, full coverage, or named objects; vector tessellation branch leads to PatchDS.",VectorTessellation -> Q9 PatchDS (selected bounded policy/applicability areas),,0.955,0.97,0.94,V3_NEWDATA_gpt
66,"Parken, plantsoenen en recreatief groen",City parks en public green,https://maps.amsterdam.nl/open_geodata/?k=99,https://maps.amsterdam.nl/stadsparken,PARKPLANTSOENGROEN,PlainVectorRegion,ObjectDS,"Stadsparken, plantsoenen en recreatief groen","In Amsterdam is het parkbezoek de laatste jaren explosief gestegen. Niet alleen bezoeken meer Amsterdammers de parken, ze doen dat ook veel vaker. Bovendien is het activiteitenpatroon veranderd: naast de traditionele activiteiten als wandelen, fietsen en van de natuur genieten, zijn daar veel en verschillende activiteiten bijgekomen als sporten, joggen, picknicken, lezen, werken, horecabezoek en het bijwonen van culturele evenementen.
Het park is een wezenlijk onderdeel van het stedelijk leven van alledag geworden. Zo wezenlijk dat de helft van de nieuwe bewoners aangeeft dat de aanwezigheid van een stadspark met deze gevarieerde mogelijkheden een belangrijke reden is geweest zich op een bepaalde plek te vestigen. Dat geldt overigens ook voor bijna de helft van de startende ondernemingen in Amsterdam. ‘Succesvolle’ parken zijn een niet te veronachtzamen vestigingsmotief geworden. Deze feitelijkheden zijn gebaseerd op de twee Grote Groenonderzoeken uit 1996 en 2008.

Op de eerste mooie lente dag in april 2011 was het Vondelpark overvol. Zo vol dat de ME er aan te pas moest komen om het Vondelpark na een grote vechtpartij te ontruimen. Dit terwijl het nabijgelegen Rembrandtpark op dat moment zo goed als leeg was. 
Hoe kunnen we deze excessen voorkomen? Parken als het Rembrandtpark en het Flevopark staan op het punt om herontdekt te worden. Hoe stimuleren we die ontwikkeling en wat is daarvoor nodig? Om antwoord te krijgen op deze vragen is het belangrijk om alle gegevens van de Amsterdamse parken op orde te hebben.

De 
Atlas Stadsparken Amsterdam >
geeft een overzicht van een aantal ruimtelijke elementen, de bereikbaarheid, de ontsluiting, de voorzieningen en gegevens uit het Grote Groen Onderzoek m.b.t. het gebruik. Het is in die zin een aanvulling op het Grote Groen Onderzoek. Juist de combinatie van alle gegevens tezamen met de beleving van de gebruikers geeft inzicht in het functioneren en het succes van een park.
Deze Atlas laat de diversiteit van de parken in de stad zien. Elk park heeft z’n eigen context zowel ruimtelijk als sociaal-economisch. De beleving van de gebruikers is per doelgroep verschillend en kan per jaar veranderen door nieuwe trends in het gebruik van parken.
Het doel van de Atlas is om professionals inzicht te geven in de beschikbare gegevens van parken. Nieuwe ontwikkelingen en aanvullingen over de Amsterdamse parken zijn welkom en kunnen worden opgenomen in de Atlas. Daarvoor kunt u contact opnemen met de bronhouder.",https://maps.amsterdam.nl/stadsparken,PlainVectorRegion,ObjectDS,"Geometry: The layer represents named parks and green areas, not a complete area partition. The polygons are mostly isolated with low shared boundaries and low fill ratios, which fits PlainVectorRegion rather than a tessellation. | Entity: The layer maps identifiable parks, plantsoenen, and recreational green spaces as named bounded places/assets (e.g., park names and stadspark flag), so the polygons represent discrete real-world objects rather than a full thematic coverage or numeric magnitude. The area field is just an attribute, not the main phenomenon.","The layer represents named parks and green areas, not a complete area partition. The polygons are mostly isolated with low shared boundaries and low fill ratios, which fits PlainVectorRegion rather than a tessellation.","The layer maps identifiable parks, plantsoenen, and recreational green spaces as named bounded places/assets (e.g., park names and stadspark flag), so the polygons represent discrete real-world objects rather than a full thematic coverage or numeric magnitude. The area field is just an attribute, not the main phenomenon.",Region Q7 ObjectDS,,0.955,0.96,0.95,V3_NEWDATA_gpt
67,Postcode4-buurten,Zipcode4 shapes,https://maps.amsterdam.nl/open_geodata/?k=192,https://maps.amsterdam.nl/postcode,PC4_BUURTEN,VectorTessellation,LatticeDS,Postcode6 en Postcode4 vlakken,"Elk adres in de BAG heeft een postcode6.
Rond elk adres is een buffertje (vlakje) gemaakt. 
Buffertjes met dezelfde postcode zijn samengevoegd tot 1 postcodevlak. 
Bij hoekpanden met adressen aan beide straatzijden overlappen soms postcodevlakken.
Soms loopt een postcodevlak in een andere straat verder.
Het kan voorkomen dat een BAG-adres een verkeerde postcode heeft.

De postcode4-gebieden volgen zoveel als mogelijk de administratieve buurtgrenzen.

De postcode6-punten MRA (1 punt per postcode6) zijn berekend als de gemiddelde coördinaat van de verblijfsobjecten, de standplaatsen en de ligplaatsen met dezelfde postcode6.",https://maps.amsterdam.nl/postcode,VectorTessellation,LatticeDS,"Geometry: The layer contains postcode4 area polygons that are meant to cover the city with shared boundaries and near-partition behavior; topology hints strongly support a tessellated region layer. | Entity: The layer consists of postcode4 tessellation units used as administrative/reporting areas, with area as an attribute. Under the VectorTessellation branch, postcode/postcode areas follow the LatticeDS rule rather than AmountDS or PatchDS.",The layer contains postcode4 area polygons that are meant to cover the city with shared boundaries and near-partition behavior; topology hints strongly support a tessellated region layer.,"The layer consists of postcode4 tessellation units used as administrative/reporting areas, with area as an attribute. Under the VectorTessellation branch, postcode/postcode areas follow the LatticeDS rule rather than AmountDS or PatchDS.",VectorTessellation -> Q4 reporting/statistical/administrative units -> LatticeDS,,0.97,0.99,0.95,V3_NEWDATA_gpt
68,Postcode4-buurten excl. water,Zipcode4 shapes excl. water,https://maps.amsterdam.nl/open_geodata/?k=193,https://maps.amsterdam.nl/postcode,PC4_BUURTEN_EXWATER,VectorTessellation,LatticeDS,Postcode6 en Postcode4 vlakken,"Elk adres in de BAG heeft een postcode6.
Rond elk adres is een buffertje (vlakje) gemaakt. 
Buffertjes met dezelfde postcode zijn samengevoegd tot 1 postcodevlak. 
Bij hoekpanden met adressen aan beide straatzijden overlappen soms postcodevlakken.
Soms loopt een postcodevlak in een andere straat verder.
Het kan voorkomen dat een BAG-adres een verkeerde postcode heeft.

De postcode4-gebieden volgen zoveel als mogelijk de administratieve buurtgrenzen.

De postcode6-punten MRA (1 punt per postcode6) zijn berekend als de gemiddelde coördinaat van de verblijfsobjecten, de standplaatsen en de ligplaatsen met dezelfde postcode6.",https://maps.amsterdam.nl/postcode,VectorTessellation,LatticeDS,"Geometry: The layer represents postcode area polygons, which are near-partitioning administrative/thematic regions. Topology hints show many adjacent polygons, substantial shared boundaries, and no overlap, supporting a tessellated region layer. | Entity: The layer maps postcode4 areas, which are reporting/administrative postcode units, not the numeric area values or a coverage/patch phenomenon. Under the VectorTessellation branch, postcode units fit LatticeDS.","The layer represents postcode area polygons, which are near-partitioning administrative/thematic regions. Topology hints show many adjacent polygons, substantial shared boundaries, and no overlap, supporting a tessellated region layer.","The layer maps postcode4 areas, which are reporting/administrative postcode units, not the numeric area values or a coverage/patch phenomenon. Under the VectorTessellation branch, postcode units fit LatticeDS.",VectorTessellation -> Q4 reporting/statistical/administrative units -> LatticeDS,,0.97,0.96,0.98,V3_NEWDATA_gpt
69,Postcode6-vlakken BAG,Zipcode6 shapes,https://maps.amsterdam.nl/open_geodata/?k=191,https://maps.amsterdam.nl/postcode,PC6_VLAKKEN_BAG,PlainVectorRegion,ObjectDS,Postcode6 en Postcode4 vlakken,"Elk adres in de BAG heeft een postcode6.
Rond elk adres is een buffertje (vlakje) gemaakt. 
Buffertjes met dezelfde postcode zijn samengevoegd tot 1 postcodevlak. 
Bij hoekpanden met adressen aan beide straatzijden overlappen soms postcodevlakken.
Soms loopt een postcodevlak in een andere straat verder.
Het kan voorkomen dat een BAG-adres een verkeerde postcode heeft.

De postcode4-gebieden volgen zoveel als mogelijk de administratieve buurtgrenzen.

De postcode6-punten MRA (1 punt per postcode6) zijn berekend als de gemiddelde coördinaat van de verblijfsobjecten, de standplaatsen en de ligplaatsen met dezelfde postcode6.",https://maps.amsterdam.nl/postcode,PlainVectorRegion,LatticeDS,"Geometry: These are postcode6 polygons built from buffered addresses and can overlap or extend irregularly, so they are not a complete partition. The layer represents area polygons rather than points or lines, making PlainVectorRegion the best fit. | Entity: The layer maps postcode6 postcode areas and relates them to buurtcodes, so the polygons are reporting/administrative units used for aggregation and lookup rather than individual objects or a full-area thematic coverage. Decisive rule: PlainVectorRegion -> Q4 reporting/statistical/administrative units -> LatticeDS.","These are postcode6 polygons built from buffered addresses and can overlap or extend irregularly, so they are not a complete partition. The layer represents area polygons rather than points or lines, making PlainVectorRegion the best fit.","The layer maps postcode6 postcode areas and relates them to buurtcodes, so the polygons are reporting/administrative units used for aggregation and lookup rather than individual objects or a full-area thematic coverage. Decisive rule: PlainVectorRegion -> Q4 reporting/statistical/administrative units -> LatticeDS.",Region Q4 LatticeDS,,0.9299999999999999,0.94,0.92,V3_NEWDATA_gpt
70,Plusnetten en Hoofdnetten,Plus and Main networks infrastructure,https://maps.amsterdam.nl/open_geodata/?k=233,https://maps.amsterdam.nl/plushoofdnetten,PLUSHOOFDNETTEN,LineDS,NetworkDS,Plusnetten en hoofdnetten infrastructuur,"Deze kaart is geactualiseerd op 3 juli 2023 n.a.v. aanpassingen aan het Beleidskader Verkeersnetten in het eerste kwartaal van 2023

Met het benoemen van Plus- en Hoofdnetten laat Amsterdam zien waar welke vervoerwijze het meeste prioriteit verdient bij de toedeling van ruimte in straten en voorrang op kruisingen. 
De wijze waarop dit gebeurt staat beschreven in het Beleidskader Verkeersnetten Amsterdam, dat op 24 januari 2018 is vastgesteld door de Gemeenteraad. 
Meer informatie over het Beleidskader is te vinden op https://www.amsterdam.nl/parkeren-verkeer/infrastructuur/verkeersnetten


Plusnetten

Gericht op het bieden van (doorstroom)kwaliteit voor grote verkeersstromen met de hoogste prioriteit als er afwegingen gemaakt moeten worden tussen netwerken.


Hoofdnetten

Gericht op het behouden van voldoende ruimte om het verkeer af te kunnen wikkelen.",https://maps.amsterdam.nl/plushoofdnetten,LineDS,NetworkDS,"Geometry: The layer is a road-network infrastructure map ('Plus and Main networks') and all features are LineString geometries, indicating linear network segments rather than points or area polygons. | Entity: The layer depicts Amsterdam plus and main transport networks, with line features for streets/links and route priorities for modes like bike, tram, bus, and car. This matches a connected infrastructure/route system rather than objects or amounts.","The layer is a road-network infrastructure map ('Plus and Main networks') and all features are LineString geometries, indicating linear network segments rather than points or area polygons.","The layer depicts Amsterdam plus and main transport networks, with line features for streets/links and route priorities for modes like bike, tram, bus, and car. This matches a connected infrastructure/route system rather than objects or amounts.",Q1 NetworkDS priority check,,0.99,0.99,0.99,V3_NEWDATA_gpt
71,Plusnetten Voetgangersgebied,Plusnetworks pedestrians,https://maps.amsterdam.nl/open_geodata/?k=84,https://maps.amsterdam.nl/plushoofdnetten,PLUSHOOFDNETTEN_VOETGEBIED,PlainVectorRegion,PatchDS,Plusnetten en hoofdnetten infrastructuur,"Deze kaart is geactualiseerd op 3 juli 2023 n.a.v. aanpassingen aan het Beleidskader Verkeersnetten in het eerste kwartaal van 2023

Met het benoemen van Plus- en Hoofdnetten laat Amsterdam zien waar welke vervoerwijze het meeste prioriteit verdient bij de toedeling van ruimte in straten en voorrang op kruisingen. 
De wijze waarop dit gebeurt staat beschreven in het Beleidskader Verkeersnetten Amsterdam, dat op 24 januari 2018 is vastgesteld door de Gemeenteraad. 
Meer informatie over het Beleidskader is te vinden op https://www.amsterdam.nl/parkeren-verkeer/infrastructuur/verkeersnetten


Plusnetten

Gericht op het bieden van (doorstroom)kwaliteit voor grote verkeersstromen met de hoogste prioriteit als er afwegingen gemaakt moeten worden tussen netwerken.


Hoofdnetten

Gericht op het behouden van voldoende ruimte om het verkeer af te kunnen wikkelen.",https://maps.amsterdam.nl/plushoofdnetten,LineDS,NetworkDS,"Geometry: The layer is about pedestrian plus networks/infrastructure, which are route/network features rather than area partitions. Even though the raw summary shows polygons, the map description and layer name indicate these polygons likely represent buffered or corridor-like network segments, so the best geometry class is LineDS. | Entity: The layer is about Amsterdam transport priority networks (plus- and hoofdnetten) for pedestrians, i.e. connected route/infrastructure systems. The line geometry and map description clearly indicate a network rather than individual objects or area patches.","The layer is about pedestrian plus networks/infrastructure, which are route/network features rather than area partitions. Even though the raw summary shows polygons, the map description and layer name indicate these polygons likely represent buffered or corridor-like network segments, so the best geometry class is LineDS.","The layer is about Amsterdam transport priority networks (plus- and hoofdnetten) for pedestrians, i.e. connected route/infrastructure systems. The line geometry and map description clearly indicate a network rather than individual objects or area patches.",Q1 Network check -> NetworkDS,,0.98,0.98,0.98,V3_NEWDATA_gpt
72,Privacy - Masten,Privacy - Masts,https://maps.amsterdam.nl/open_geodata/?k=304,https://maps.amsterdam.nl/privacy,PRIVACY_AISMASTEN,PointDS,ObjectDS,Persoonsgegevensverwerking in de openbare ruimte,"Persoonsgegevensverwerkingen onder verantwoordelijkheid van het college van B&W van de gemeente Amsterdam in de openbare ruimte van de gemeente Amsterdam.


Deze kaart vertelt u waar onder verantwoordelijkheid van het college van B&W van de gemeente Amsterdam in de openbare ruimte persoonsgegevens verwerkt worden, en voor welk doel dit gebeurt. De Algemene Verordening Gegevensbescherming (AVG) is van toepassing op deze persoonsgegevensverwerkingen. 
Klik op een gekleurde stip op de kaart voor de privacyverklaring die bij een bepaalde camera of sensor hoort. In deze privacyverklaring staat meer gedetailleerde informatie over hoe de gemeente Amsterdam met uw persoonsgegevens omgaat. 

Als u informatie wilt over de verwerking van uw persoonsgegevens door de gemeente Amsterdam die niet in de openbare ruimte plaatsvinden, of als u wilt weten hoe u een klacht kunt indienen, klik dan hier.

N.B. De camera’s die onder verantwoordelijkheid van de burgemeester in het kader van de handhaving van de openbare orde zijn geplaatst, vallen niet onder de AVG en staan niet op deze kaart. De locaties van deze openbare-orde-camera’s treft u elders op de website van de gemeente Amsterdam aan.",https://maps.amsterdam.nl/privacy,PointDS,ObjectDS,"Geometry: The layer describes privacy locations for cameras/sensors and the dataset contains only point features, with map text indicating clickable dots on the map. | Entity: These are point features for identifiable real-world sites/assets (e.g., masts, bridges, offices, sluices) with privacy statements attached, not measurements or events. PointDS branch -> Q4 distinct real-world thing/place/facility/object.","The layer describes privacy locations for cameras/sensors and the dataset contains only point features, with map text indicating clickable dots on the map.","These are point features for identifiable real-world sites/assets (e.g., masts, bridges, offices, sluices) with privacy statements attached, not measurements or events. PointDS branch -> Q4 distinct real-world thing/place/facility/object.",Branch A Q4: distinct real-world object/place/facility -> ObjectDS,,0.98,0.99,0.97,V3_NEWDATA_gpt
73,Privacy - Overig,Privacy - Other,https://maps.amsterdam.nl/open_geodata/?k=306,https://maps.amsterdam.nl/privacy,PRIVACY_OVERIG,PointDS,ObjectDS,Persoonsgegevensverwerking in de openbare ruimte,"Persoonsgegevensverwerkingen onder verantwoordelijkheid van het college van B&W van de gemeente Amsterdam in de openbare ruimte van de gemeente Amsterdam.


Deze kaart vertelt u waar onder verantwoordelijkheid van het college van B&W van de gemeente Amsterdam in de openbare ruimte persoonsgegevens verwerkt worden, en voor welk doel dit gebeurt. De Algemene Verordening Gegevensbescherming (AVG) is van toepassing op deze persoonsgegevensverwerkingen. 
Klik op een gekleurde stip op de kaart voor de privacyverklaring die bij een bepaalde camera of sensor hoort. In deze privacyverklaring staat meer gedetailleerde informatie over hoe de gemeente Amsterdam met uw persoonsgegevens omgaat. 

Als u informatie wilt over de verwerking van uw persoonsgegevens door de gemeente Amsterdam die niet in de openbare ruimte plaatsvinden, of als u wilt weten hoe u een klacht kunt indienen, klik dan hier.

N.B. De camera’s die onder verantwoordelijkheid van de burgemeester in het kader van de handhaving van de openbare orde zijn geplaatst, vallen niet onder de AVG en staan niet op deze kaart. De locaties van deze openbare-orde-camera’s treft u elders op de website van de gemeente Amsterdam aan.",https://maps.amsterdam.nl/privacy,PointDS,ObjectDS,"Geometry: The layer describes camera/sensor privacy locations and the dataset contains only Point geometries, matching point markers on a map. | Entity: The layer maps discrete point locations for specific privacy-related objects/activities (cameras, sensors, investigations) with a linked privacy statement. It is not measuring a continuous phenomenon, so the PointDS branch resolves to ObjectDS rather than PointMeasuresDS or AmountDS.","The layer describes camera/sensor privacy locations and the dataset contains only Point geometries, matching point markers on a map.","The layer maps discrete point locations for specific privacy-related objects/activities (cameras, sensors, investigations) with a linked privacy statement. It is not measuring a continuous phenomenon, so the PointDS branch resolves to ObjectDS rather than PointMeasuresDS or AmountDS.",PointDS Q4 A -> ObjectDS,,0.94,0.99,0.89,V3_NEWDATA_gpt
74,Privacy - Wagenparkscan,Privacy - Car fleet scan,https://maps.amsterdam.nl/open_geodata/?k=305,https://maps.amsterdam.nl/privacy,PRIVACY_WAGENPARKSCAN,PointDS,ObjectDS,Persoonsgegevensverwerking in de openbare ruimte,"Persoonsgegevensverwerkingen onder verantwoordelijkheid van het college van B&W van de gemeente Amsterdam in de openbare ruimte van de gemeente Amsterdam.


Deze kaart vertelt u waar onder verantwoordelijkheid van het college van B&W van de gemeente Amsterdam in de openbare ruimte persoonsgegevens verwerkt worden, en voor welk doel dit gebeurt. De Algemene Verordening Gegevensbescherming (AVG) is van toepassing op deze persoonsgegevensverwerkingen. 
Klik op een gekleurde stip op de kaart voor de privacyverklaring die bij een bepaalde camera of sensor hoort. In deze privacyverklaring staat meer gedetailleerde informatie over hoe de gemeente Amsterdam met uw persoonsgegevens omgaat. 

Als u informatie wilt over de verwerking van uw persoonsgegevens door de gemeente Amsterdam die niet in de openbare ruimte plaatsvinden, of als u wilt weten hoe u een klacht kunt indienen, klik dan hier.

N.B. De camera’s die onder verantwoordelijkheid van de burgemeester in het kader van de handhaving van de openbare orde zijn geplaatst, vallen niet onder de AVG en staan niet op deze kaart. De locaties van deze openbare-orde-camera’s treft u elders op de website van de gemeente Amsterdam aan.",https://maps.amsterdam.nl/privacy,PointDS,ObjectDS,"Geometry: The map description says users click a colored dot/stip for each camera or sensor, and the dataset contains only Point geometries. | Entity: The points mark distinct camera/sensor/privacy-logging locations with names and addresses in public space, so the mapped thing is each identifiable site rather than a measurement, event, or amount. PointDS branch Q4A -> ObjectDS.","The map description says users click a colored dot/stip for each camera or sensor, and the dataset contains only Point geometries.","The points mark distinct camera/sensor/privacy-logging locations with names and addresses in public space, so the mapped thing is each identifiable site rather than a measurement, event, or amount. PointDS branch Q4A -> ObjectDS.",Branch A Q4A PointDS -> ObjectDS (distinct real-world objects/facilities/locations),,0.98,0.99,0.97,V3_NEWDATA_gpt
75,Verkiezingen Provinciale Staten 2019,Elections Provinces 2019,https://maps.amsterdam.nl/open_geodata/?k=280,https://maps.amsterdam.nl/provincialestaten2019,PS19,PointDS,EventDS,Atlas Verkiezingen,"In deze Atlas Verkiezingen zijn de kaarten met uitslagen per stemlocaties van verschillende verkiezingen samengevoegd.

De cirkelgroottes zijn tussen de verkiezingen onderling vergelijkbaar.
Dat betekent dat eenzelfde cirkelgrootte bij elke verkiezing hetzelfde aantal of dezelfde verhouding voorstelt. 
De cirkelgroottes tussen Amsterdam en Zaanstad zijn verschillend, omdat de gebiedsgrootte verschillend is er er verder op Zaanstad is ingezoomd.
Voor de berekening van de cirkelgrootte van aantallen is een lineaire schaal gebruikt. Hierdoor worden verschillen tussen weinig en veel stemmen wat uitvergroot. 
Voor de leesbaarheid van de taartpunt-grafiekjes is een vierkantswortel schaal gebruikt, die de verschillen wat middelen.

De kaarten zijn individueel te bekijken op:
2024 - Europees Parlement
2023 - Tweede Kamer
2023 - Provinciale Staten
2022 - Gemeenteraad
2021 - Tweede Kamer
2019 - Europees Parlement
2019 - Provinciale Staten
2018 - Gemeenteraad
2017 - Tweede Kamer

Zie ook de Atlas Verkiezingen Zaanstad",https://maps.amsterdam.nl/atlas_verkiezingen,PointDS,ObjectDS,"Geometry: The layer contains 750 Point features and the map description references circle sizes at voting locations, indicating point symbols for stemlocaties rather than areas or lines. | Entity: The points are voting locations/stemlocaties with election results and turnout attributes. Even though many numeric fields and percentages are present, they are attributes of named real-world places rather than the main phenomenon; the decisive branch is the PointDS Q4 object vs measures check, which fits ObjectDS.","The layer contains 750 Point features and the map description references circle sizes at voting locations, indicating point symbols for stemlocaties rather than areas or lines.","The points are voting locations/stemlocaties with election results and turnout attributes. Even though many numeric fields and percentages are present, they are attributes of named real-world places rather than the main phenomenon; the decisive branch is the PointDS Q4 object vs measures check, which fits ObjectDS.","PointDS Q4 -> ObjectDS (countable real-world places/facilities with numeric attributes, not a measurement layer or main AmountDS)",,0.95,0.99,0.91,V3_NEWDATA_gpt
