RowIndex,Title,EnglishTitle,PageLink,MapLink,Kaartlaag,Geometry,Entity,MapDescriptionTitle,MapDescription,MapDescriptionSource,GPTGeometry,GPTEntity,GPTReasoningSummary,GPTGeometryReasoningSummary,GPTEntityReasoningSummary,GPTError,GPTConfidence,GPTGeometryConfidence,GPTEntityConfidence,RunID
85,Stadslandbouw (terreinen),City farming (terrains),https://maps.amsterdam.nl/open_geodata/?k=76,https://maps.amsterdam.nl/stadslandbouw,STADSLANDBOUW_VLAK,PlainVectorRegion,ObjectDS,Stadslandbouw,"Stadslandbouw is het telen, oogsten, bewerken en afzetten van voedsel in of in de nabijheid van de stad. Voedselproductie staat centraal, als onderneming, als burgerinitiatief of als hobby, maar is nooit het enige doel van de activiteit: educatie, zorg, participatie, recreatie kunnen daar ook bij horen. Het is een wereldwijde trend in de grote steden. Ook in Amsterdam komt stadslandbouw sterk opzetten. De gemeente Amsterdam stimuleert en ondersteunt bewoners en ondernemers die met stadslandbouw aan de slag willen gaan.

Deze kaart is in opbouw en daarom nog niet volledig. U kunt aan de opbouw van deze kaart meewerken. Kent u locaties met stadslandbouw die niet op de kaart staan, heeft u aanvullende informatie of correcties? Neem dan contact op met de onderstaande inhoudelijk contactpersoon.",https://maps.amsterdam.nl/stadslandbouw,PlainVectorRegion,ObjectDS,"Geometry: The layer contains polygonal site areas for urban farming locations, not a full partition of Amsterdam. Polygons are sparse and isolated with low shared boundaries and fill ratios, which fits PlainVectorRegion rather than a tessellation. | Entity: The layer maps discrete urban farming sites/terrains such as parks, school gardens, and tuinparken with names, addresses, and websites. These are identifiable managed places, so the region branch fits ObjectDS rather than PatchDS or AmountDS.","The layer contains polygonal site areas for urban farming locations, not a full partition of Amsterdam. Polygons are sparse and isolated with low shared boundaries and fill ratios, which fits PlainVectorRegion rather than a tessellation.","The layer maps discrete urban farming sites/terrains such as parks, school gardens, and tuinparken with names, addresses, and websites. These are identifiable managed places, so the region branch fits ObjectDS rather than PatchDS or AmountDS.",,0.96,0.96,0.96,V3_gpt
86,Stadsloods,City pilot,https://maps.amsterdam.nl/open_geodata/?k=66,https://maps.amsterdam.nl/stadsloods,STADSLOODS,PointDS,ObjectDS,Stadsloods,"Op deze kaart staat aangegeven waar ruimtezoekers met hulp van de stadsloods zich de afgelopen 9 jaar hebben gevestigd. De stadsloods van de gemeente Amsterdam werkt stadsbreed en adviseert een breed scala van ruimtezoekers met bijzondere huisvestingseisen bij het vinden van de juiste plek in Amsterdam en in de regio. Zij draagt bij aan het terugdringen van de leegstand in gemeentelijk en strategisch vastgoed en adviseert projectbureaus en stadsdelen over de programmatische invulling van gebieden. 
Dit doet zij vanuit een helicopterview over de stad en maakt daarbij de ruimtelijke afweging wanneer het gaat om de juiste functie op de juiste plek. 
De stadsloods vervult een onmisbare rol in het bij elkaar brengen van partijen en faciliteert een breed scala aan ondernemingen en organisatie en levert daarmee een bijdrage aan de ontwikkeling van de stad.

http://www.amsterdam.nl/stadsloods",https://maps.amsterdam.nl/stadsloods,PointDS,ObjectDS,"Geometry: The layer consists entirely of Point geometries (678 features) and the map description indicates mapped locations of placements, so this is a point dataset. | Entity: The layer maps distinct room-seeker placements/initiatives with initiative names, activities, sectors, and years. Despite point geometry and some area-related wording, the decisive rule is that each point represents a countable real-world case/object, not a measurement, event layer, or reporting unit.","The layer consists entirely of Point geometries (678 features) and the map description indicates mapped locations of placements, so this is a point dataset.","The layer maps distinct room-seeker placements/initiatives with initiative names, activities, sectors, and years. Despite point geometry and some area-related wording, the decisive rule is that each point represents a countable real-world case/object, not a measurement, event layer, or reporting unit.",,0.95,0.99,0.91,V3_gpt
87,Stadsstraten,Major streets,https://maps.amsterdam.nl/open_geodata/?k=275,https://maps.amsterdam.nl/stadsstraat,STADSSTRAAT,LineDS,NetworkDS,Stadsstraten,Meer informatie leest u op deze gemeentelijke webpagina,https://maps.amsterdam.nl/stadsstraat,LineDS,ObjectDS,"Geometry: The layer is titled Major streets/Stadsstraten and all 191 features are LineString geometries, indicating a network of street lines rather than points or polygon regions. | Entity: LineDS layer of named major streets/stadsstraten; the lines represent the street objects themselves, not a network quantity, contour, or event. Numeric Lijnnummer is just an identifier, so ObjectDS fits best.","The layer is titled Major streets/Stadsstraten and all 191 features are LineString geometries, indicating a network of street lines rather than points or polygon regions.","LineDS layer of named major streets/stadsstraten; the lines represent the street objects themselves, not a network quantity, contour, or event. Numeric Lijnnummer is just an identifier, so ObjectDS fits best.",,0.97,0.99,0.95,V3_gpt
88,Stadswarmtekoude - transport,District heating cooling - transport,https://maps.amsterdam.nl/open_geodata/?k=224,https://maps.amsterdam.nl/stadswarmtekoude,STADSWARMTEKOUDE_TRANSPORT,LineDS,NetworkDS,Stadsverwarming en -verkoeling,"De datasets/kaartlagen van de warmte/koudenetten zijn afkomstig van Vattenfall Warmte. Na bewerking door de Gemeente Amsterdam zijn ze op Maps Amsterdam gepubliceerd en ook beschikbaar via Maps Data. De meest recente en gedetailleerde datasets zijn beschikbaar via onderstaand email-adres.

De Transport-lijnen zijn sterk vereenvoudigd en verenkelvoudigd weergegeven ten behoeve van de performance van de kaart.
De vele Wijk-lijntjes zijn gebufferd tot vlakken.",https://maps.amsterdam.nl/stadswarmtekoude,LineDS,NetworkDS,"Geometry: The layer is explicitly described as transport lines, and the dataset contains only LineString features with transport-related attributes. The mention of buffered wijk lines refers to a different part of the broader map description, not this transport layer. | Entity: This layer maps district heating/cooling transport lines, i.e. connected utility infrastructure. The metadata explicitly says transport-lines for warmte/koudenetten, which fits the NetworkDS branch.","The layer is explicitly described as transport lines, and the dataset contains only LineString features with transport-related attributes. The mention of buffered wijk lines refers to a different part of the broader map description, not this transport layer.","This layer maps district heating/cooling transport lines, i.e. connected utility infrastructure. The metadata explicitly says transport-lines for warmte/koudenetten, which fits the NetworkDS branch.",,0.99,0.99,0.99,V3_gpt
89,Stadswarmtekoude - wijk,District heating cooling - neighbourhood,https://maps.amsterdam.nl/open_geodata/?k=301,https://maps.amsterdam.nl/stadswarmtekoude,STADSWARMTEKOUDE_WIJK,PlainVectorRegion,PatchDS,Stadsverwarming en -verkoeling,"De datasets/kaartlagen van de warmte/koudenetten zijn afkomstig van Vattenfall Warmte. Na bewerking door de Gemeente Amsterdam zijn ze op Maps Amsterdam gepubliceerd en ook beschikbaar via Maps Data. De meest recente en gedetailleerde datasets zijn beschikbaar via onderstaand email-adres.

De Transport-lijnen zijn sterk vereenvoudigd en verenkelvoudigd weergegeven ten behoeve van de performance van de kaart.
De vele Wijk-lijntjes zijn gebufferd tot vlakken.",https://maps.amsterdam.nl/stadswarmtekoude,PlainVectorRegion,PatchDS,"Geometry: The layer represents buffered district-heating/cooling areas, but the polygons are not a complete partition of the city and topology hints show few adjacencies and very low fill ratios, so this is best classified as isolated region polygons. | Entity: The layer maps district heating/cooling network areas (wijk polygons buffered from lines), so the polygons represent bounded zones where the network applies rather than reporting units or discrete objects. The decisive rule is PatchDS for selected phenomenon/applicability areas.","The layer represents buffered district-heating/cooling areas, but the polygons are not a complete partition of the city and topology hints show few adjacencies and very low fill ratios, so this is best classified as isolated region polygons.","The layer maps district heating/cooling network areas (wijk polygons buffered from lines), so the polygons represent bounded zones where the network applies rather than reporting units or discrete objects. The decisive rule is PatchDS for selected phenomenon/applicability areas.",,0.915,0.97,0.86,V3_gpt
90,Woningbouwplannen - Strategische ruimte en Verkenning,Housing plans - Strategic space,https://maps.amsterdam.nl/open_geodata/?k=226,https://maps.amsterdam.nl/woningbouwplannen,STRATEGISCHERUIMTE,PlainVectorRegion,ObjectDS,Woningbouwplannen (1-1-2026),"De aantallen vormen de planvoorraad. Dit zijn niet de aantallen die definitief worden gerealiseerd. Ervaring leert dat een deel van de planvoorraad wordt opgeschoven.


Niet alle woningbouw initiatieven doorlopen de verschillende plaberumfasen. Met name kleinere particuliere projecten worden in de regel pas toegevoegd aan de monitor zodra er een intentieovereenkomst of afsprakenbrief is getekend. Voor de visualisatie is een intentieovereenkomst `vertaald` naar Principebesluit genomen en een afsprakenbrief naar Investeringsbesluit genomen. 

De datasets en de kaart worden halfjaarlijks bijgewerkt.",https://maps.amsterdam.nl/woningbouwplannen,PlainVectorRegion,ObjectDS,"Geometry: This layer contains polygon areas for housing plan sites/projects, but the polygons are sparse and mostly isolated with very low shared boundaries and fill ratios, so they are not a partition or grid. That fits PlainVectorRegion rather than VectorTessellation. | Entity: The layer is about named housing plan projects and strategic development sites (project names, typology, intervention type), with dwelling counts as attributes rather than the main mapped phenomenon. For PlainVectorRegion, this fits ObjectDS: discrete planned places/projects, not a full coverage or reporting-unit layer.","This layer contains polygon areas for housing plan sites/projects, but the polygons are sparse and mostly isolated with very low shared boundaries and fill ratios, so they are not a partition or grid. That fits PlainVectorRegion rather than VectorTessellation.","The layer is about named housing plan projects and strategic development sites (project names, typology, intervention type), with dwelling counts as attributes rather than the main mapped phenomenon. For PlainVectorRegion, this fits ObjectDS: discrete planned places/projects, not a full coverage or reporting-unit layer.",,0.9450000000000001,0.96,0.93,V3_gpt
91,Streekproducten,Local farming products,https://maps.amsterdam.nl/open_geodata/?k=58,https://maps.amsterdam.nl/streekproducten,STREEKPRODUCTEN,PointDS,ObjectDS,Voedselinitiatieven,"Met de Voedselstrategie zet Amsterdam de komende jaren in op een gezond, eerlijk, duurzaam en betaalbaar lokaal voedselsysteem, waarbij alle Amsterdammers voordeel hebben van de verandering. Dit wordt samen gedaan met initiatiefnemers, (kennis)instituten, overheden, boeren en bedrijven. Op deze kaart zijn sociale voedselinitiatieven en stadslandbouw initiatieven vermeld.

Zie voor meer informatie: Volg het beleid: Voedselstrategie Amsterdam.


Voedselinitiatieven

De voedselinitiatieven zijn opgedeeld in verschillende categorieën:


Voedseluitgifte: verspreiden van voedselpakketten

Maaltijduitgifte: verspreiden van gratis maaltijden

Sociaal restaurant: serveren maaltijden tegen geen of geringe betaling (max € 5,-)

Voedselhub: verzamelt geredde overschotten en levert die aan de andere initiatieven

Voedselverbindingsplek: waar uitgifte, sociaal restaurant en stadslandbouw samenkomen
Zie voor compost-initiatieven deze kaart: Compost maken met de buurt.


Stadslandbouw

Stadslandbouw is het telen, oogsten, bewerken en afzetten van voedsel in of in de nabijheid van de stad. Voedselproductie staat centraal, als onderneming, als burgerinitiatief of als hobby, maar is nooit het enige doel van de activiteit: educatie, zorg, participatie, recreatie kunnen daar ook bij horen. Het is een wereldwijde trend in de grote steden. Ook in Amsterdam groeit de vraag naar ruimte voor stadslandbouw initiatieven. De gemeente Amsterdam stimuleert en ondersteunt bewoners en ondernemers die met stadslandbouw aan de slag willen gaan. U kunt aan de opbouw van deze kaart meewerken. Kent u locaties met stadslandbouw die niet op de kaart staan, heeft u aanvullende informatie of correcties? Neem dan contact op met de onderstaande inhoudelijk contactpersoon.

U kunt aan de opbouw van deze kaart meewerken. Kent u voedselinitiatieven of locaties met stadslandbouw die niet op de kaart staan, heeft u aanvullende informatie of correcties? Neem dan contact op via onderstaand e-mailadres",https://maps.amsterdam.nl/voedselinitiatieven,PointDS,ObjectDS,"Geometry: The layer describes social food initiatives and urban agriculture locations, and the dataset contains 170 Point features, indicating mapped locations rather than lines or areas. | Entity: Point layer of named local food and urban agriculture locations (farms, shops, restaurants, initiatives); the mapped features are distinct places/organizations, not measurements or events.","The layer describes social food initiatives and urban agriculture locations, and the dataset contains 170 Point features, indicating mapped locations rather than lines or areas.","Point layer of named local food and urban agriculture locations (farms, shops, restaurants, initiatives); the mapped features are distinct places/organizations, not measurements or events.",,0.98,0.99,0.97,V3_gpt
92,Tram- en metrolijnen 2018,Tram and metro lines 2018,https://maps.amsterdam.nl/open_geodata/?k=321,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2018,LineDS,NetworkDS,Tram- en metronet 2026,"Deze kaart visualiseert het netwerk van stations, haltes en lijnen van metro en tram in Amsterdam. Update 30 maart 2026.
Op de kaart zijn de afzonderlijke haltes binnen een korte loopafstand samengevoegd tot 1 opstappunt.

Tijdelijke omleidingen zijn niet opgenomen.
Deze kaart toont dus NIET de actuele routes.
Kijk daarvoor op de website van de GVB",https://maps.amsterdam.nl/trammetro,LineDS,NetworkDS,"Geometry: The layer represents tram and metro lines/station network segments, and all features are LineString geometries, so it is a line dataset rather than points or regions. | Entity: The layer explicitly visualizes the tram and metro network of stations, stops, and lines; for LineDS, connected transport systems are NetworkDS, and the metadata says it is not about current routes but the network itself.","The layer represents tram and metro lines/station network segments, and all features are LineString geometries, so it is a line dataset rather than points or regions.","The layer explicitly visualizes the tram and metro network of stations, stops, and lines; for LineDS, connected transport systems are NetworkDS, and the metadata says it is not about current routes but the network itself.",,0.99,0.99,0.99,V3_gpt
93,Tram- en metrolijnen 2020,Tram and metro lines 2020,https://maps.amsterdam.nl/open_geodata/?k=220,https://maps.amsterdam.nl/trammetro,TRAMMETRO_LIJNEN_2020,LineDS,NetworkDS,Tram- en metronet 2026,"Deze kaart visualiseert het netwerk van stations, haltes en lijnen van metro en tram in Amsterdam. Update 30 maart 2026.
Op de kaart zijn de afzonderlijke haltes binnen een korte loopafstand samengevoegd tot 1 opstappunt.

Tijdelijke omleidingen zijn niet opgenomen.
Deze kaart toont dus NIET de actuele routes.
Kijk daarvoor op de website van de GVB",https://maps.amsterdam.nl/trammetro,LineDS,NetworkDS,"Geometry: The layer represents tram and metro lines/network routes, and the dataset contains LineString features only, indicating non-polygon line geometry. | Entity: This line layer maps the tram and metro network of stations, stops, and lines; the decisive rule is the NetworkDS branch for connected transport infrastructure.","The layer represents tram and metro lines/network routes, and the dataset contains LineString features only, indicating non-polygon line geometry.","This line layer maps the tram and metro network of stations, stops, and lines; the decisive rule is the NetworkDS branch for connected transport infrastructure.",,0.99,0.99,0.99,V3_gpt
94,Tramhaltes en metrostations 2018,Tram stops and metro stations 2018,https://maps.amsterdam.nl/open_geodata/?k=322,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2018,PointDS,ObjectDS,Tram- en metronet 2026,"Deze kaart visualiseert het netwerk van stations, haltes en lijnen van metro en tram in Amsterdam. Update 30 maart 2026.
Op de kaart zijn de afzonderlijke haltes binnen een korte loopafstand samengevoegd tot 1 opstappunt.

Tijdelijke omleidingen zijn niet opgenomen.
Deze kaart toont dus NIET de actuele routes.
Kijk daarvoor op de website van de GVB",https://maps.amsterdam.nl/trammetro,PointDS,NetworkDS,"Geometry: The layer represents tram stops and metro stations as individual points; metadata and geometry counts confirm point features, not lines or regions. | Entity: The layer maps tram/metro stops and stations as part of Amsterdam’s transit network; the metadata explicitly says it visualizes the network of stations, stops, and lines. NetworkDS is the decisive branch, even though the geometry is points.","The layer represents tram stops and metro stations as individual points; metadata and geometry counts confirm point features, not lines or regions.","The layer maps tram/metro stops and stations as part of Amsterdam’s transit network; the metadata explicitly says it visualizes the network of stations, stops, and lines. NetworkDS is the decisive branch, even though the geometry is points.",,0.985,0.99,0.98,V3_gpt
95,Tramhaltes en metrostations 2020,Tram stops and metro stations 2020,https://maps.amsterdam.nl/open_geodata/?k=221,https://maps.amsterdam.nl/trammetro,TRAMMETRO_PUNTEN_2020,PointDS,ObjectDS,Tram- en metronet 2026,"Deze kaart visualiseert het netwerk van stations, haltes en lijnen van metro en tram in Amsterdam. Update 30 maart 2026.
Op de kaart zijn de afzonderlijke haltes binnen een korte loopafstand samengevoegd tot 1 opstappunt.

Tijdelijke omleidingen zijn niet opgenomen.
Deze kaart toont dus NIET de actuele routes.
Kijk daarvoor op de website van de GVB",https://maps.amsterdam.nl/trammetro,PointDS,ObjectDS,"Geometry: The layer represents tram stops and metro stations, and the dataset contains only point features (224 points). This is a point-based stop/station dataset, not regions or lines. | Entity: Point layer of named tram stops and metro stations; despite line memberships and radius fields, the mapped features are distinct transit objects rather than measurements or events.","The layer represents tram stops and metro stations, and the dataset contains only point features (224 points). This is a point-based stop/station dataset, not regions or lines.","Point layer of named tram stops and metro stations; despite line memberships and radius fields, the mapped features are distinct transit objects rather than measurements or events.",,0.98,0.99,0.97,V3_gpt
96,Verkeerslichten,Traffic lights,https://maps.amsterdam.nl/open_geodata/?k=61,https://maps.amsterdam.nl/verkeerslichten,VERKEERSLICHTEN,PointDS,ObjectDS,Verkeerslichten toen en nu,"Deze interactieve kaart geeft een overzicht van de groei van het aantal met verkeerslichten geregelde kruispunten die bij de gemeente Amsterdam functioneel in beheer zijn.
Met deze kaart is het mogelijk om met behulp van de tijdschuifbalk zichtbaar te maken welke kruispunten met verkeerslichten elk jaar waren uitgerust. De start ligt in 1932 als het Leidseplein als eerste wordt uitgerust met een `verkeersregeling door middel van lichtsignalen`. Door de tijd heen zijn er ook verkeerslichten verwijderd. Dit is mogelijk vanwege profielwijzigingen of een afnemende verkeersdruk.

Meer achtergrondinformatie bij deze interactieve kaart en over het boek dat Sjoerd Linders heeft geschreven over 100 jaar verkeersregelinstallaaties in Amsterdan vindt u hier >.`>hier >.`>Deze interactieve kaart geeft een overzicht van de groei van het aantal met verkeerslichten geregelde kruispunten die bij de gemeente Amsterdam functioneel in beheer zijn.
Met deze kaart is het mogelijk om met behulp van de tijdschuifbalk zichtbaar te maken welke kruispunten met verkeerslichten elk jaar waren uitgerust. De start ligt in 1932 als het Leidseplein als eerste wordt uitgerust met een `verkeersregeling door middel van lichtsignalen`. Door de tijd heen zijn er ook verkeerslichten verwijderd. Dit is mogelijk vanwege profielwijzigingen of een afnemende verkeersdruk.

Meer achtergrondinformatie bij deze interactieve kaart en over het boek dat Sjoerd Linders heeft geschreven over 100 jaar verkeersregelinstallaaties in Amsterdan vindt u hier >.",https://maps.amsterdam.nl/verkeerslichten,PointDS,ObjectDS,"Geometry: The layer is an overview of traffic-light-controlled intersections, with 580 Point features representing locations of crossroads and signals rather than areas or lines. | Entity: Point features represent individual traffic-controlled intersections/traffic lights as identifiable managed objects. The map is about where traffic lights are installed and their status over time, so the point branch fits ObjectDS rather than AmountDS or EventDS.","The layer is an overview of traffic-light-controlled intersections, with 580 Point features representing locations of crossroads and signals rather than areas or lines.","Point features represent individual traffic-controlled intersections/traffic lights as identifiable managed objects. The map is about where traffic lights are installed and their status over time, so the point branch fits ObjectDS rather than AmountDS or EventDS.",,0.98,0.99,0.97,V3_gpt
97,Verkeersprognoses,Traffic prognosis,https://maps.amsterdam.nl/open_geodata/?k=253,https://maps.amsterdam.nl/verkeersprognoses,VERKEERSPROGNOSE,LineDS,NetworkDS,Verkeersprognoses Amsterdam 5.0,"De gegevens op deze site bevatten sinds het publiceren van de verkeersprognoses uit VMA5 geen openbaar vervoer (bussen, trams, metro) intensiteiten meer.

Dit is recent gewijzigd: vanuit gemeente Amsterdam leveren we geen intensiteiten meer van het openbaar vervoer. We hebben contact opgenomen met het GVB en zij hebben aangegeven ook niet de informatie te kunnen verstrekken over stadsbus- en tramintensiteiten.

De volgende werkwijze is mogelijk met betrekking tot lucht- en geluidsberekeningen:


Voor bus- en tramintensiteiten bevelen we aan om uit te gaan van tramfrequenties op basis van de huidige dienstregeling.

Voor metro intensiteiten bevelen we aan om contact op te nemen met hans.smit@gvb.nl

De gegevens op deze interactieve kaart zijn gebaseerd op het Verkeersmodel Amsterdam (VMA). Het gebied beslaat de Gemeente Amsterdam. De wegen die gerapporteerd zijn, betreffen de grotere doorgaande wegen van de Gemeente Amsterdam.

De volledige GIS-bestanden zijn te downloaden op https://maps.amsterdam.nl/open_geodata/?k=253

Lees hier de Gebruikstoelichting van de data en de Uitgangspunten Verkeersmodel Amsterdam.",https://maps.amsterdam.nl/verkeersprognoses,LineDS,AmountDS,"Geometry: The layer describes traffic prognosis for Amsterdam’s major roads, and all features are LineStrings representing road segments rather than areas or points. | Entity: Line features are road links with traffic prognosis values; the main mapped phenomenon is numeric traffic intensity/forecast on each link, so this fits the line AmountDS check.","The layer describes traffic prognosis for Amsterdam’s major roads, and all features are LineStrings representing road segments rather than areas or points.","Line features are road links with traffic prognosis values; the main mapped phenomenon is numeric traffic intensity/forecast on each link, so this fits the line AmountDS check.",,0.985,0.99,0.98,V3_gpt
98,Verkiezingen Tweede Kamer 2017,Elections Parliament 2017,https://maps.amsterdam.nl/open_geodata/?k=217,https://maps.amsterdam.nl/verkiezingen2017,VERKIEZINGEN2017,PointDS,ObjectDS,Atlas Verkiezingen,"In deze Atlas Verkiezingen zijn de kaarten met uitslagen per stemlocaties van verschillende verkiezingen samengevoegd.

De cirkelgroottes zijn tussen de verkiezingen onderling vergelijkbaar.
Dat betekent dat eenzelfde cirkelgrootte bij elke verkiezing hetzelfde aantal of dezelfde verhouding voorstelt. 
De cirkelgroottes tussen Amsterdam en Zaanstad zijn verschillend, omdat de gebiedsgrootte verschillend is er er verder op Zaanstad is ingezoomd.
Voor de berekening van de cirkelgrootte van aantallen is een lineaire schaal gebruikt. Hierdoor worden verschillen tussen weinig en veel stemmen wat uitvergroot. 
Voor de leesbaarheid van de taartpunt-grafiekjes is een vierkantswortel schaal gebruikt, die de verschillen wat middelen.

De kaarten zijn individueel te bekijken op:
2024 - Europees Parlement
2023 - Tweede Kamer
2023 - Provinciale Staten
2022 - Gemeenteraad
2021 - Tweede Kamer
2019 - Europees Parlement
2019 - Provinciale Staten
2018 - Gemeenteraad
2017 - Tweede Kamer

Zie ook de Atlas Verkiezingen Zaanstad",https://maps.amsterdam.nl/atlas_verkiezingen,PointDS,ObjectDS,"Geometry: The layer contains 680 point features and the description says results are shown per stemlocatie with circle sizes/pie charts at locations, so this is a point dataset. | Entity: Point features are named stemlocaties (polling places) such as schools and facilities. The layer maps election results attached to these objects, not point measurements or numeric magnitude as the main phenomenon.","The layer contains 680 point features and the description says results are shown per stemlocatie with circle sizes/pie charts at locations, so this is a point dataset.","Point features are named stemlocaties (polling places) such as schools and facilities. The layer maps election results attached to these objects, not point measurements or numeric magnitude as the main phenomenon.",,0.98,0.99,0.97,V3_gpt
99,Vervangen bomen,Tree replacement,https://maps.amsterdam.nl/open_geodata/?k=296,https://maps.amsterdam.nl/vervangen_bomen,VERVANGENBOMEN,PointDS,ObjectDS,,,,PointDS,ObjectDS,"Geometry: The layer represents individual tree replacement locations, and the dataset contains only Point geometries (1796 points) with tree-related attributes, so it is a point dataset. | Entity: Point features represent individual trees to be replaced, identified by tree species, tree ID, planting year, and size class. By the PointDS branch, these are distinct real-world objects rather than measurements or events.","The layer represents individual tree replacement locations, and the dataset contains only Point geometries (1796 points) with tree-related attributes, so it is a point dataset.","Point features represent individual trees to be replaced, identified by tree species, tree ID, planting year, and size class. By the PointDS branch, these are distinct real-world objects rather than measurements or events.",,0.985,0.99,0.98,V3_gpt
100,Verkeersinformatiesystemen,Traffic Information Systems,https://maps.amsterdam.nl/open_geodata/?k=182,https://maps.amsterdam.nl/vis,VIS,PointDS,ObjectDS,Verkeersinformatiesystemen,"Op deze kaart staan nagenoeg alle verkeersinformatiesystemen van de gemeente Amsterdam ingetekend. Klikken op een object toont meer informatie over dat object.

Verkeersinformatiesystemen winnen informatie in óver het verkeer, of verstrekken informatie áán het verkeer. Ook reguleren zij verkeer met kantelwalsen, pollers, slagbomen, e.d. 

De kaart wordt automatisch gevoed door een datastroom (WFS) van het Dataplatform van de Gemeente Amsterdam.",https://maps.amsterdam.nl/vis,PointDS,ObjectDS,"Geometry: The layer maps traffic information system objects as clickable items, and the dataset contains only Point geometries (566 features), indicating point locations rather than lines or area regions. | Entity: Point layer of discrete traffic information devices (cameras, displays, pollers, etc.); map description says each point is an object with more info on click, so the mapped thing is the asset itself, not a measurement or area.","The layer maps traffic information system objects as clickable items, and the dataset contains only Point geometries (566 features), indicating point locations rather than lines or area regions.","Point layer of discrete traffic information devices (cameras, displays, pollers, etc.); map description says each point is an object with more info on click, so the mapped thing is the asset itself, not a measurement or area.",,0.98,0.99,0.97,V3_gpt
101,Verkeersinformatiesystemen - BFA,Traffic Information Systems - BFA,https://maps.amsterdam.nl/open_geodata/?k=266,https://maps.amsterdam.nl/vis,VIS_BFA,PointDS,ObjectDS,Verkeersinformatiesystemen,"Op deze kaart staan nagenoeg alle verkeersinformatiesystemen van de gemeente Amsterdam ingetekend. Klikken op een object toont meer informatie over dat object.

Verkeersinformatiesystemen winnen informatie in óver het verkeer, of verstrekken informatie áán het verkeer. Ook reguleren zij verkeer met kantelwalsen, pollers, slagbomen, e.d. 

De kaart wordt automatisch gevoed door een datastroom (WFS) van het Dataplatform van de Gemeente Amsterdam.",https://maps.amsterdam.nl/vis,PointDS,ObjectDS,"Geometry: The layer describes traffic information systems as individual objects on the map, and the dataset contains only point features. This clearly indicates a point dataset. | Entity: Point layer maps distinct traffic information systems as identifiable objects/facilities; the description says clicking an object shows more info, so this fits ObjectDS rather than AmountDS or PointMeasuresDS.","The layer describes traffic information systems as individual objects on the map, and the dataset contains only point features. This clearly indicates a point dataset.","Point layer maps distinct traffic information systems as identifiable objects/facilities; the description says clicking an object shows more info, so this fits ObjectDS rather than AmountDS or PointMeasuresDS.",,0.985,0.99,0.98,V3_gpt
